id,postJob,ratingComp,company,city/state,link,skill
1924006211,C++/Python Algo Developer/Data Scientist,C++/Python Algo Developer/Data Scientist,Selby Jennings Technology,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=502&ao=102417&s=58&guid=000001568162eb42b1fc546f973088bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049559690&jobListingId=1924006211,"['using', 'previous', 'group', 'knowledge', 'candidate', 'implementation', 'solving', 'send', 'analytic', 'details', 'risk', 'python', 'big', 'preferred', 'mpi', 'grid', 'world', 'bank', 'areas', 'career.', 'skills', 'gifted', 'c++', 'threading', 'team', 'analytical', 'discussing', 'development', 'analytics', 'individual', 'design', 'pricing', 'investment', 'business', 'please', 'contributing', 'leap', 'abilities.', 'developer', 'across', 'math', 'wg', 'core', 'ability', 'degree', 'selbyjennings.aptrack.co.uk', 'platform.', 'scalability', 'standard', 'strong', 'improve', 'great', 'talented', 'g', 'range', 'software', 'communication', 'skilled', '.', 'market', 'technically', 'mailto', 'computer', 'opportunity', 'fast', 'quickly', 'call', 'asset', 'forward', 'gpu', 'structures', 'amongst', 'gain', 'wide', 'multi', 'science', 'work', 'classes', 'growing', 'problem', 'technologists', 'player', 'engineering', 'requirements', 'responsible', 'responsibilities', 'interested', 'role', 'take', 'performance', 'gaining', 'multiple', 'models', 'data', 'apply.a33ho', 'exposure', 'algorithms', 'physics', 'paced', 'joining']"
1923961184,Data Scientist Engineer,2.7,Ciber,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=114116&s=58&guid=00000156816b62e0ab0adabf70edcfcb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050114396&jobListingId=1923961184,
1854118662,Data Scientist,3.9,Federal Reserve Board,"Washington, DC",https://www.glassdoor.com/partner/jobListing.htm?pos=1926&ao=4130&s=58&guid=000001568187ae30859d4a1c43555009&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051968951&jobListingId=1854118662,
1886843351,Data Scientist,3.7,EmergiTel Inc.,"Toronto, OH",https://www.glassdoor.com/partner/jobListing.htm?pos=1606&ao=4321&s=58&guid=0000015681873b52abe6cf898a5d0cdf&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051939582&jobListingId=1886843351,"['precise', 'abilities', 'interpretation', 'sass.', 'existing', 'scientist', 'including', 'solutions', 'questions', 'innovative', 'go', 'concepts', 'decisions', 'tendency', 'design.', 'impact', 'machine', 'knowledge', 'solving', 'processors.', 'opportunities', 'improvement', 'languages', 'coaching', 'ksa', 'vast', 'integrate', 'must', 'non', 'motivated', 'disparate', '3', 'python', 'evaluate', 'methodologies', 'trees', 'unstructured', 'handling', 'mpp', 'relational', 'highly', 'procedures', 'advanced', 'channels', 'processes', 'querying', 'level', 'systematically', 'challenges.', 'hive', 'specific', 'skills', 'team', 'constructing', 'predictive', 'work', 'methods', 'findings', 'intelligence', 'creation', 'reduce', 'challenges', 'analytics', 'design', 'members.', 'measure', 'rigorous', 'extract', 'lead', 'managing', 'decision', 'proficient', 'artificial', 'research', 'increase', 'behaviours', 'new', 'across', 'segments.', 'accessing', 'ability', 'business', 'domo', 'marketing', 'processing', 'communicate', 'story', 'approaches', 'operating', 'growth.', 'modeling', 'table', 'generate', 'interpret', 'processes.', 'proficiency', 'skills.', 'oversee', 'programming', 'job', 'costs', 'amount', 'ensure', '3.', 'mentoring', 'implement', 'software', 'addresses', 'revenue', 'opportunities.', 'coding', 'strategic', 'dimensional', 'appropriate', 'learning', 'apply', 'quickly', 'quality', 'market', 'leaders', 'clustering', 'environment', 'combines', 'i.e.', 'leverage', 'service', 'leading', 'create', 'constantly', 'question', '.', 'systems.', 'extraction', 'analyze', 'massively', 'tell', 'mining', 'continuous', 'sas', 'java', 'automated', 'continual', 'specialists', 'technologies', 'cleanse', 'present', 'insights', 'customer', 'professionals', 'multi', 'datasets', 'applying', 'developing', 'database', 'compile', 'frameworks', 'entrepreneurial', 'r', 'evaluating', 'learn', 'strategies', 'problem', 'etc.', 'clear', 'predict', 'influence', 'sales', 'high', 'effectively', 'assumptions', 'expertise', 'manner', 'enhancements.', 'spss', 'association', 'regression', 'fluent', 'data.', 'develop', 'provide', 'answering', 'able', 'hadoop', 'members', 'responsibilities', 'complex', 'build', 'nice', 'development', 'product', 'multiple', 'collaborative', 'models', 'scenarios.', 'metrics', 'sql', 'changing', 'data', 'parallel', 'sources.', 'expert', 'programs', 'statistical', 'required', 'drive', 'analysis', 'actionable', 'client', 'algorithms', 'problems.', 'quantitative', 'technical']"
1842275703,Data Scientist,4.0,Apple,"Santa Clara, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=131&ao=135079&s=58&guid=00000156815bf5dcb20177c5be7fbd69&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049103678&jobListingId=1842275703,
1917973492,Data Scientist,3.6,USAA,"San Antonio, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1226&ao=133350&s=58&guid=00000156818689ce9d92c161bbf39fcf&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051894159&jobListingId=1917973492,
1480943967,TodayTix Logo,Data Scientist,4.0,TodayTix,https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=4341&s=58&guid=0000015681628e69b3e9e8154ec00373&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049535942&jobListingId=1480943967,
1616700599,Principal Data Scientist,4.1,Glassdoor,"San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=83141&s=58&guid=00000156816806ff8427fc9c8fa75fe6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049894260&jobListingId=1616700599,
1866258008,Research Data Scientist,3.8,Electronic Arts,"Redwood City, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=4120&s=58&guid=00000156815d3cee8f5052e56358f682&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049187086&jobListingId=1866258008,
1913738915,Data Scientist,4.1,Adobe,"San Jose, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=80822&s=58&guid=00000156815bf5dcb20177c5be7fbd69&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049103621&jobListingId=1913738915,
1739530182,2006 Data Scientist Full Time,4.3,"ReqRoute,Inc","New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=819&ao=4321&s=58&guid=0000015681637d48bc727ae16b624f22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049597115&jobListingId=1739530182,"['competitive', 'hiring', 'employer.', 'scientist', 'resource', 'disability', 'opportunities', 'location', 'local', 'match', 'reqroute', 'qualified', 'using', 'www.reqrouteinc.com', 'applicants', 'desire', 'fortune', 'bring', 'skills', 'always', 'companies', 'manager', 'across', 'banking', 'race', 'security', 'domain', 'financial', 'national', 'applicable', 'analytics', 'employment', 'needs.', 'scala', 'federal', 'review', 'please', 'looking', 'religion', 'state', 'passion', 'new', 'email', 'full', 'u.s.', 'deliver', 'job', 'york', 'consideration', 'spark', 'receive', 'equal', 'experience', 'threat', 'military', 'origin', 'color', 'garg', 'skilled', 'flexibility', 'learning', 'apply', 'now.', 'data', 'support', 'recruiting', 'insider', 'today', 'invite', 'regard', 'impress', 'employees.', 'phone', 'reqroute.com', 'hire', 'professionals.', 'consultants', 'characteristic', 'career', 'protected', 'mini', 'dedicated', 'willingness', 'engaged', 'sought', 'seek', 'inc', 'law.', 'requirements', 'machine', 'potential', 'role', 'status', 'desription', 'services', 'opportunity', 'age', 'without', 'time', 'position', 'need.']"
1919366049,Data Scientist,3.3,TE Connectivity,"Berwyn, PA",https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=84170&s=58&guid=0000015681782cafb82baa4b77e13842&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050952298&jobListingId=1919366049,
1924547050,Data Scientist,2.9,"Teaching Strategies, LLC","Bethesda, MD",https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=4342&s=58&guid=000001568185bf4d85b7e22dcaa08bfa&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051842103&jobListingId=1924547050,
1857724847,Rework Logo,Data Scientist,5.0,ReWork,https://www.glassdoor.com/partner/jobListing.htm?pos=330&ao=4341&s=58&guid=0000015681628e69b3e9e8154ec00373&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049536042&jobListingId=1857724847,"['code', 'executing', 'decisions', 'relationships', 'vet', 'religion', 'disability', 'program', 'include', 'portfolios', 'gravitate', 'sponsors', 'every', 'word', 'condition', 'entire', 'skills', 'gender', 'problems.', 'solution', 'standards', 'anxious', 'solved', 'race', 'team', 'enjoy', 'employing', 'reins', 'likely', 'video', 'portfolio', 'even', 'heres', 'religious', 'selected', 'scientists', 'new', 'learned', 'guardian', 'concepts', 'answers', 'delivering', 'following', 'threads', 'rewarding.', 'strong', 'change', 'great', 'skills.', 'talent', 'receive', 'wherever', 'experience', 'social', 'opinion', 'thats', 'via', 'classification', 'highly', 'visible', 'apply', 'use', 'wealth', 'working', 'army', 'review.', 'next', 'foster', 'beneficiaries.', 'wicked', 'introducing', 'clever', 'successful', 'instrumental', 'short', 'excellent', 'aligned', 'insights', 'organizations', 'join', 'room', 'science', 'challenge', 'work', 'flagship', 'values', 'learn', 'growing', 'funders', 'dedicated', 'challenging', 'expanding', 'awesome', 'application.', 'honed', 'accept', 'high', 'sense', 'spanning', 'information', 'varied', 'histories', 'perks', 'rapport', 'write', 'located', 'methodology', 'answer', 'nyc', 'profile', 'entrepreneurship', 'applications', 'designed', 'curiosity', 'improving', 'law', 'data', 'grow', 'imagery', 'hadoop.', 'fluent', 'algorithms', 'humanity.', 'help', 'welcomed', 'mission', 'scientist', 'statistical', 'innovative', 'solving', 'parts', 'world.', 'non', 'python', 'day', 'bank', 'wont', 'worlds', 'term', 'skillsets', 'challenges.', 'backgrounds', 'bono', 'financial', 'mainstream.', 'hard', 'reduce', 'related', 'joined', 'challenges', 'fires', 'intangible', 'expect', 'are...', 'sexual', 'driving', 'space', 'profit', 'looking', 'encourage', 'supports', 'red', 'foundation', 'free', 'labs', 'approaches', 'growth.', 'estimate', 'cornerstone', 'occur.', 'benefits', 'nonprofit', 'ordinances.', 'origin', 'already', 'feel', 'one', 'tedx', 'fast', 'directly', 'open', 'city', 'management', 'service', 'leading', 'tinkering', 'breed', 'lifecycle', 'architecting', 'mining', 'centered', 'forward', 'part', 'copy', 'wide', 'colleagues', 'recruit', 'distill', 'solutions.', 'r', 'design', 'hacking', 'pro', 'uganda', 'need', 'do.', 'describe', 'self', 'mid', 'recognizing', 'internal', 'build', 'rework.jobs.', 'projects', 'pain', 'warnings', 'track', 'collaboration', 'importantly', 'letter', 'organization', 'mobile', 'medical', 'humanitarian', 'cover', 'drive', 'traditional', 'federal', 'points', 'propels', 'game.', 'document.', 'laws', 'sector', 'yorkers.', 'bring', 'employer.', 'mashable', 'solutions', 'teamed', 'initiatives.', 'economist', 'find', 'staff', 'impact', 'partners', 'submit', 'knowledge', 'written', 'delivery.', 'analytic', 'candidates', 'rich', 'local', 'achieve', 'regularly', 'hall.', 'weve', 'truly', 'geek', 'cannot', 'devising', 'reviewed', 'spur', 'shaping', 'youll', 'common', 'ethical', 'questions', 'national', 'startup', 'sex', 'culture', 'see', 'individual', 'needs.', 'best', 'techniques', 'project', 'projects.', 'expert', 'ways', 'pattern', 'please', 'state', 'protected', 'reading', 'approach', 'email', 'ability', 'key', 'childbirth', 'relying', 'improve', 'tangible', 'career', 'invited', 'equal', 'enabling', 'workplace', 'context', 'poverty', 'etl', 'color', 'subscribe', 'together.', 'learning', 'pregnancy', 'perspectives', 'basis', 'create', 'conceptualization', 'creativity', 'responsibility', 'quickly', 'genetic', 'basic', 'flexible', 'enable', 'diversity', 'fire', 'presentations.', 'adaptable', 'environment.', 'understand', 'external', 'present', 'volunteer', 'novel', 'look', 'value', 'voice', 'orientation', 'helped', 'pressing', 'experts', 'partner', 'hone', 'develop', 'appropriate.', 'make', 'cross', 'complex', 'pan', 'status', 'satellite', 'used', 'comprehensive', 'driven', 'military', 'knack', 'opportunity', 'identity', 'enthusiastically', 'practiced', 'programs', 'youre', 'well', 'person', 'without', 'solve', 'components', 'sets', 'quantitative', 'docket', 'guided', 'ideas', 'sources', 'shape', 'identify', 'human', 'using', 'source', 'bigger', 'impoverished', 'take', 'reuse', 'possible', 'early', 'know', 'world', 'replace', 'advanced', 'prominent', 'like', 'vibrant', 'offices', 'become', 'works', 'soft', 'right', 'deal', 'people', 'creed', 'employment', 'recognition', 'happens', 'humor', 'lead', 'broad', 'lean', 'pioneer', 'innovation', 'grameen', 'leader', 'core', 'manifesting', 'welcome', 'power', 'equivalent', 'backgrounds.', 'gained', 'postgresql', 'package', 'range', 'youve', 'parallel', 'out.', 'civic', 'communication', 'within', 'commitment', 'rolling', 'harness', 'soon', 'empathetic', 'support', 'long', 'harnesses', 'biggest', 'cultures', 'translate', 'naturally', 'you.', 'head', 'complete', 'regard', 'goals', 'marital', 'directed', 'stanford', 'us', 'principles.', 'record', 'strengthening', 'nyc.', 'inclusive', 'defined', 'contribute', 'fellow', 'diverse', 'expertise', 'application', 'conditions', 'role', 'separate', 'databases', 'problems', 'helping', 'important', 'tackle', 'datakind', 'age', 'together', 'intentionally', 'datakinds', 'suffering.', 'time', 'oral', 'augmented']"
1844959935,Assistant Professor of Clinical Data Sciences and Operations,4.3,University of Southern California,"Los Angeles, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=4120&s=58&guid=000001568176200bbec0ebd318e404aa&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050817986&jobListingId=1844959935,"['operations', 'todays', 'chain', 'global', 'accommodations', 'competitive', 'undue', 'hiring', 'committed', 'particularly', 'vita', 'creative', 'flsa', 'announcement', 'candidate', 'title', 'opportunities', 'employer', 'environment', 'background.', 'offers', 'candidates', 'location', 'technological', 'teaching', 'include', 'veterans', 'ranking', 'non', 'executive', 'exceptional', 'dependent', 'assistant', 'educator', 'school', 'preferred', 'qualified', 'every', 'exempt', 'background', 'international', 'schools', 'www.marshall.usc.edu', 'applicants', 'groups', 'masters', 'technology.', 'vibrant', 'university', 'specific', 'p', 'continue', 'excellence', 'reasonable', 'gender', 'passionate', 'apply.', 'approximately', 'leaders', 'generation', 'creed', 'proudly', 'related', 'located', 'result', 'year', 'id', 'unless', 'employment', 'special', 'category', 'provided', 'cover', 'courses', 'review', 'nature', 'please', 'salaries', 'research', 'dso', 'race', 'routing', 'new', 'dso.', 'email', 'demonstrated', 'body', 'full', 'terms', 'business', 'associate', 'ph.d.', 'complement', 'understanding', 'identified.', 'job', 'statistics', 'california', 'members', 'underrepresented', 'strong', 'teaches', 'uploading', 'obtained', 'supervises', 'benefits', 'would', 'persons', 'disabilities', 'equal', 'experience', 'angeles', 'community.', 'range', 'leading', 'suitable', 'invites', 'among', 'addresses', 'supply', 'student', 'marshall', 'commitment', 'rank', 'three', 'minimum', 'semester', 'references', 'names', 'individuals', '.', 'undergraduate', 'packages.', 'preferred.', 'management', 'usc', 'service', 'los', 'beginning', 'top', 'engagement', 'copies', 'submit', 'next', 'systems.', 'encourages', 'clinical', 'statement', 'type', 'field', 'posting', 'clicking', 'curriculum', 'park', 'part', 'representative', 'excellent', 'known', 'women', 'wide', 'world.', 'work', 'ranks', 'near', 'classes', 'teachers', 'providing', 'specialized', 'members.', 'hardship.', 'heart', 'outstanding', 'experience.', 'engaged', 'edge', 'high', 'evaluations.', 'diverse', 'expertise', 'southern', 'pluralistic', 'education', 'campus', 'firmly', 'information', 'renowned', 'documents', 'productivity', 'make', 'percent', 'graduate', 'sciences', 'responsibilities', 'interested', 'details', 'papers', 'department', 'status', 'begin', 'http', 'track', 'time', 'qualifications', 'advancement.', 'applications', 'letter', 'faculty', 'link.', 'data', 'classroom', 'especially', 'programs', 'home', 'marshalls', 'professor', 'analytics.', 'academic', 'requisition', 'students', 'tenure', 'position', 'opportunity']"
1915610625,Sr Data Scientist,3.4,Kohl's,"Milpitas, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=114116&s=58&guid=00000156815c6bfba26882fcd6a01358&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049134250&jobListingId=1915610625,
1908919646,Data Science Manager,3.1,iProspect,"Boston, MA",https://www.glassdoor.com/partner/jobListing.htm?pos=430&ao=4008&s=58&guid=000001568171648e9025408caf4f4ade&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050508078&jobListingId=1908919646,
1572409321,Data Scientist (Platform),3.5,Clover Health,"San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=510&ao=8095&s=58&guid=000001568168ec4cb05bc5bbf7a345f6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049953235&jobListingId=1572409321,
1537438396,"Lead Data Scientist, Marketing Cloud Platform",2.4,Affinity Solutions,"San Jose, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=321&ao=132758&s=58&guid=00000156815c6bfba26882fcd6a01358&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049134229&jobListingId=1537438396,
1919792444,Senior Data Analyst / Data Scientist,Senior Data Analyst / Data Scientist,BlueSkyClarity,"Boston, MA",https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=85058&s=58&guid=000001568170b654b6d87195d03e1d55&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050463484&jobListingId=1919792444,"['operations', 'code', 'interpretation', 'executive', 'results', 'considered.', 'identify', 'solutions', 'statistical', 'qualifications', 'find', 'looking', 'ruby.', 'rapidly', 'campaign', 'conclusions', 'fitting', 'opportunities', 'supported', 'analytic', 'critical', 'must', 'smart', 'tests', 'insight', 'combination', 'python', 'digital', 'preferred', 'libraries.', 'test', 'closely', 'using', 'designers', 'projects', 'level', 'positions', 'tables', 'across', 'possibilities', 'common', 'recommendations', 'consulting', 'passionate', 'clients', 'disciplines', 'preferable.', 'interact', 'direct', 'related', 'challenges', 'analytics', 'growth', 'college', 'forging', 'description', 'large', 'necessary.', 'degree', 'analyst.', 'ability', 'familiarity', 'creative', 'content', 'scripting', 'optimization', 'statically', 'new', 'email', 'math', 'available', 'supporting', 'statistically', 'business', 'web', 'marketing', 'iconic', 'understanding', 'job', 'management', 'operating', 'others', 'modeling', 'analyses', 'industries.', 'sites.', 'crafting', 'talented', 'language', 'technical', 'economics', 'experience', 'plus', 'advertising', 'focused', 'implement', 'support', 'software', 'forecasting', 'tasks', 'managers', 'features', 'family', 'spoken', 'communication', 'within', 'dashboards', 'strategic', 'services', 'unix', 'written', 'analyzing', 'capabilities', 'linux', 'tools', 'select', 'use', 'statistics', 'computer', 'additional', 'working', 'start', 'create', 'people', 'creativity', 'system', 'needed', 'interest', 'translate', 'firm', 'pipelines', 'sufficient', 'scikit', 'search', 'prediction', 'ensuring', 'external', 'technologies', 'analyst', 'insights', 'customer', 'wide', 'toolkits', 'developing', 'science', 'work', 'value', 'employ', 'r', 'retaining', 'dirty', 'behavior', 'learn', 'objectives', 'acquisition', 'engineers', 'ad', 'experience.', 'sales', 'effectively', 'engineering', 'reports', 'teams.', 'sas', 'partner', 'technology', 'fluency', 'information', 'end', 'hoc', 'variety', 'provide', 'acts', 'brand', 'field', 'responsibilities', 'internal', 'role', 'build', 'online', 'creatively', 'company', 'development', 'product', 'elements', 'unconventional', 'models', 'typed', 'english', 'problems', 'director', 'levels', 'cleaning', 'significant', 'sql', 'improving', 'iterate', 'blueskyclarity', 'data', 'model', 'tracking', 'java', 'clear', 'well', 'agency', 'analysis', 'actionable', 'graphs', 'presenting', 'refining', 'sets', 'senior', 'consumer']"
1918712245,"Lead Data Scientist, Digital Intelligence",3.5,J.P. Morgan,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=615&ao=133122&s=58&guid=0000015681631b778b40263f6d40537b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049572090&jobListingId=1918712245,"['code', 'global', 'dynamic', 'undisputed', 'looking', 'graph', 'environment', 'pride', 'scala.', 'unstructured', 'every', 'bringing', 'level', 'skills', 'companies', 'mapreduce', 'hive', 'large', 'participation', 'team', 'small', 'ups', 'clients', 'leaders', 'concise', 'trend', 'street', 'investment', 'whiteboard.', 'consumers', 'deeply', 'current', 'scientists', 'new', 'firms', 'transparency', 'commercial', 'understanding', 'explore', 'apache', 'along', 'strong', 'mindset', 'box', 'search', 'technical', 'economics', 'experience', 'credit', 'products', 'plus.', 'tasks', 'love', 'lending', 'highly', 'aptitude', 'tools', 'packages.', 'hotels', 'use', 'working', 'army', 'two', 'live', 'asset', 'breathe', 'optimizing', 'known', 'hold', 'must', 'customer', 'high', 'ml', 'work', 'publications', 'ms', 'following', 'making', 'history', 'claim', 'proprietary', 'challenging', 'process', 'states', 'information', 'united', 'rather', 'write', 'interview', 'product', 'engineers.', 'advice', 'loyalty', 'improving', 'journals', 'platforms.', 'algorithms', 'fundamental', 'operations', 'institutional', 'mission', 'years', 'ended', 'interpersonal', 'including', 'innovative', 'mentioned', 'hbase', 'machine', 'personal', 'interesting', 'solving', 'writing', 'offers', 'systems', 'combination', 'python', 'auto', 'expect.', 'touching', 'ambition', 'loosely', 'financial', 'personalization', 'research', 'day.', 'offline', 'millions', 'math', 'million', 'kaggle', 'cookie', 'ask', 'detecting', 'needing', 'elasticsearch', 'massive', 'teammates', 'engagement', 'features', 'feel', 'one', 'open', 'nyse', 'given', 'financing.', 'service', 'leading', 'top', 'trillion', 'least', 'brands.', 'pipelines', 'serve', 'undertaken', 'part', 'believe', 'elite', 'b', 'desirable.', 'r', 'cards', 'comfortable', 'talking', 'cassandra', 'built', 'responsible', 'able', 'ideas', 'sciences', 'ideal', 'build', 'online', 'personalized', 'collaboration', 'paid', 'experiences', 'position', 'services', 'payment', 'especially', 'mobile', 'science.', 'graphs', 'clean', 'physics', 'joining', 'science', 'inspire', 'jpmorgan', 'businesses', 'data', 'find', 'distributed', 'team.', 'black', 'below.', 'nearly', 'kafka', 'areas', 'bar', 'morgan', 'experiments.', 'teams', 'banking', 'them.', 'human', 'intelligence', 'testing', 'detection', 'computer', 'techniques', 'familiarity', 'sites', 'thrive', 'co.', 'available', 'attention', 'personalize', 'ideas.', 'modeling', 'spark', 'packages', 'many', 'way.', 'logic', 'relevant', 'simple', 'community', 'initiative', 'learning', 'targeting', 'source', '.', 'defined', 'interest', 'anomaly', 'choose', 'firm', 'enable', 'great', 'environment.', 'lives', 'deepen', 'worked', 'applied', 'commerce', 'developing', 'j.p.', 'engineering', 'aim', 'optimization', 'behavior', 'fun', 'engineers', 'features.', 'jpm', 'conferences', 'management.', 'chase', 'media', 'make', 'hadoop', 'several', 'development', 'phd', 'running', 'user', 'changing', 'recent', 'transaction', 'java', 'coursework', 'well', 'analysis', 'mortgages', 'academic', 'without', 'solve', 'quantitative', 'corporate', 'increasingly', 'hands', 'computing.', 'questions', 'ecosystems', 'discipline', 'designers', 'candidate', 'skillset', 'payment.', 'agile', 'recommending', 'wall', 'transformation', 'take', 'real', 'customers', 'government', 'big', 'background', 'world', 'intersection', 'projects', 'prominent', 'success', 'serves', 'offices', 'either', 'passionate', 'people', 'kdd', 'platforms', 'recommendation', 'curious', 'scale', 'broad', 'competitions', 'select', 'leader', 'demonstrated', 'payments', 'business', 'processing', 'leadership', 'fintech', 'simpler', 'rare', 'industry', 'range', 'plus', 'software', 'computational', 'managers', 'appropriate', 'analysis.', 'statistics', 'www.jpmorganchase.com.', 'support', 'start', 'function', 'brand', 'goals', 'chase.com', 'services.', 'fraud', 'ux', 'whether', 'us', 'problem', 'similar', 'ad', 'ai', 'higher.', 'problem.', 'research.', 'diverse', 'offerings.', 'details.', 'role', 'digital', 'worldwide.', 'models', 'problems', 'includes', 'tackle', 'structure', 'building', 'insights.', 'assets', 'using', 'consumer', 'fraudulent', 'time']"
1860130216,Director of Data Science,4.0,Boomerang Commerce,"Mountain View, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=1004&ao=4128&s=58&guid=00000156815dd73fbdbc7dcfb67855a8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049226639&jobListingId=1860130216,
