id,positJob,company,city_state,date,descrip,dateColect,country,url
#2965416,Vaga de Analista Programador Java ,Globalweb Outsourcing , São Paulo - SP,2018-01-03,"
Analista Programador Java
Atividades:
* Levantamento de informações junto ao usuário, documentação de sistemas orientado a objetos;
* Suporte/desenvolvimento à sistemas JAVA;
Requisitos:
* Análise de Sistemas orientada a objetos, desenvolvimento Java Enterprise.
Contratação CLT: Salario + Beneficios ( VT, VR, Seguro de Vida, Assistência Médica e Odontológica)
Local: SP, Zona Sul
Horário: Comercial, seg a sex.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-programador-java-globalweb-outsourcing-sao-paulo-sp-2965416
#3152758,Vaga de Analista de Planejamento e D,anda Júnior ,Neodent ,2018-01-19,"
Analista de Planejamento e Demanda Júnior
Principais atividades:
Monitorar o nível do estoque por todas as áreas de Logística e Qualidade;
Analisar o giro dos produtos frequentemente e na base disso mandar sugestões para melhorar a situação (descontinuar, promoção de venda ou marketing);
Monitorar a precisão do forecast das varias áreas e indicar divergências com a responsável área comercial;
Monitorar a veracidade dos controles no Sistema Informatizado;
Analisar e atualizar mensalmente o forecast com as áreas de Vendas/Marketing;
Incluir produtos de Phase-out / Phase-in na base das informações de Engenharia / Marketing / Vendas;
Monitorar o abastecimento de estoque (fabrica & produtos de revenda) conforme sistemática definida;
Planejamento da reposição dos produtos de revenda;
Informar os departamentos operacionais (Logística, Produção, Almox) das mudanças do portfolio;
Confirmar informações do pedido (modal de transporte, quantidade, preço, date de entrega) com os fornecedores e monitorar / controlar a confirmação do pedido deles;
Informar as áreas de vendas e logística com a previsão de entrega (confirmado com o departamento de compras / importação);
Periodicamente digitar pedidos e mandar para os fornecedores com cópia pelo departamento de compras;
Cumprir curva ABCXYZ para reabastecer os produtos de revenda e nível de estoque, na base do consumo (interno & externo).
Requisitos:
* Excel Avançado;
* Inglês Intermediário;
* Conhecimento de SAP (MM e PP);
* Vivência na área de Planejamento.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-planejamento-e-demanda-junior-neodent-curitiba-pr-3152758
#3240168,Vaga de Analista De Costumer Care ,Gi Group , São Paulo - SP,2018-02-01,"
Analista De Costumer Care
Analista de Customer Care é responsável pelo relacionamento e retenção de clientes. Principais Atividades: Será responsável pelo pós-venda (On boarding 
* Welcome), confirmando aquisição dos produtos. Apoiará em tarefas administrativas da área (resolução de chamados, desenvolvimento de NSP, entre outros). Executará contato com clientes conforme estratégias da área por telefone e e-mail (ativo e receptivo) Negociará com o objetivo de reter clientes referente aos produtos contratados, valores, pagamentos, e emissão de boletos.
Obrigatório: Inglês Avançado / Fluente
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-costumer-care-gi-group-sao-paulo-sp-3240168
#3267142,Vaga de Analista de Atendimento e Vendas (Softwares) ,Teleperformance , São Paulo - SP,2018-02-06,"
Analista de Atendimento e Vendas (Softwares)
Atividades:
Orientar o cliente que deseja adquirir produtos por meio de informações diversas;
Providenciar cancelamento ou reembolso mediante análise;
Auxiliar o cliente com problemas de contas de usuários relacionadas ao Softwares e uso de aplicativos por meio de orientação;
Solucionar problemas relacionados à área financeira do cliente por meio de gerenciamento;
Atuar como consultor por meio da avaliação e estudo da necessidade do cliente.
Local de trabalho: Lapa.
Escala: 6X1
PERÍODO TARDE
Requisitos:
A partir de 18 anos;
Ensino Médio Completo
Conhecimento no Pacote Office e Outlook
Desejável experiência com vendas.
Para participar do processo seletivo será obrigatória a apresentação de CPF e PIS (com exceção do PIS para primeiro emprego CLT)
Benefícios:
Salário;
Plano de carreira;
Assistência Médica
Assistência Odontológica;
Auxílio Creche;
Seguro de vida em grupo;
Vale-Refeição;
Vale-transporte;
Descontos em faculdades e escolas de idiomas;
Regime de contratação: CLT (Efetivo);
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-atendimento-e-vendas-softwares-teleperformance-sao-paulo-sp-3267142
#3230691,Vaga de Analista de Testes Pl. ,Globalweb Outsourcing , São Paulo - SP,2018-01-31,"
Analista de Testes Pl.
Atividades:
* Assumir as tarefas visando a qualidade da entrega;
* Gerar os casos de testes no TFS;
* Executar os testes exploratórios;
Requisitos:
* Experiência anterior na área de testes é imprescindível;
* Conhecimentos em programação e Selenium será um diferencial;
Contratação CLT:
Salário + Beneficios (VT, VR, Seguro de Vida, Assistência Médica e Odontológica e Auxilio Creche)
Escala: 5x2 (segunda à sexta das 09h00 às 18h00)
Vagas para atuação em Pinheiros ou Centro de SP, (Bom Retiro)
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-testes-pl-globalweb-outsourcing-sao-paulo-sp-3230691
#3173420,Vaga de Analista Logística ,Ajinomoto , São Paulo - SP,2018-01-23,"
Analista Logística
Atividades
* Suporte nas programação de transporte rodoviário de produto acabado para o mercado nacional e internacional;
* Realizar conferência de faturas de fornecedores, assim como seu controle e arquivo;
Requisito
* Ensino Médio Completo
* Excel Intermediário
Elegível a trabalhar em São Paulo 
* SP.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-logistica-ajinomoto-sao-paulo-sp-3173420
#3266985,Vaga de Analista de Segurança da Informação PL (RSA) ,Logicalis , Barueri - SP,2018-02-06,"
Analista de Segurança da Informação PL (RSA)
Requisitos Imprescindíveis:
 Analista de Pós-Vendas com experiência em implementação de projetos;
 Experiência em Solução de autenticação RSA;
 Experiência em Soluções SIEM RSA, NetWitness RSA;
 Experiência em soluções de Web Application Firewall, AMP e ASM da F5;
 Conhecimento em soluções de Cloud Security;
 Experiência em implementação / suporte de soluções RSA;
 Experiência em implementação / suporte de soluções F5;
 Conhecimento de soluções de Firewall Cisco;
 Conhecimento de soluções de Firewall Fortinet;
 Conhecimento de soluções de Firewall Checkpoint;
 Superior Completo.
Atividades:
Implantação das ferramentas em projetos.
Local de Trabalho: Barueri
Horário Comercial
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-seguranca-da-informacao-pl-rsa-logicalis-barueri-sp-3266985
#3266986,Vaga de Analista de Segurança da Informação SR (BlueCoat) ,Logicalis , Barueri - SP,2018-02-06,"
Analista de Segurança da Informação SR (BlueCoat)
Requisitos Imprescindíveis:
 Profissional com vasta experiência nas soluções BlueCoat (Symantec);
 Proxy SG;
 Secure Web Gateway;
 Cloud Security;
 Mail Security;
 CASB;
      Superior Completo.

Requisitos Desejáveis:
      Experiência com solução Web e E-Mail Symantec;

      Conhecimentos em soluções de Cloud Secure;

      Certificação Symantec/BlueCoat;

      Diferenciais, como conhecimento de Firewall Fortinet, Soluções F5, Soluções McAfee.

Atividades:
      Profissional com experiência e vivencia em suporte a soluções ou implementação em soluções  BlueCoat/Symantec.

Local de Trabalho: BarueriHorário Comercial
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-seguranca-da-informacao-sr-bluecoat-logicalis-barueri-sp-3266986
#2973109,Vaga de Analista de Negócios de TI ,Berneck , Araucária - PR,2018-01-12,"
Analista de Negócios de TI
 Coordenar projetos de TI, mediante análise de prioridades do negócio, análise de escopo, elaboração de CER, gerenciamento de terceiros e recursos a fim de garantir objetivos estabelecidos no escopo dos projetos.
 Assegurar o cumprimento dos níveis de serviço acordados/estabelecidos (principalmente prazos).
 Garantir o funcionamento e a continuidade da operação referente aos processos de negócio da empresa, bem como das suas conexões/interfaces.
 Gerenciar os serviços prestados pelas consultorias, visando garantir que modificações realizadas respeitarão as metodologias e políticas da empresa.
 Validar a construção, administrar a atualização e a publicação da documentação de mudanças e processos relacionados aos sistemas e ao negócio, visando manter a base de conhecimento atualizada.
 Apoiar as áreas de negócio nas mudanças de sistemas, atuando como consultor de negócio, analisando prioridades e acompanhando todo o processo desde a fase de definições até o Pós Go-Live.
 Apoiar a área de Tecnologia na revisão e validação dos contratos de consultoria, implementação de projetos ou prestação de serviços.
 Coordenar equipes de profissionais terceirizados/internos em projetos, mudanças e de operação a fim de garantir o bom andamento do trabalho, execução correta das tarefas e cumprimento de metas estabelecidas.
 Coordenar reuniões formais com as áreas de negócio a fim de identificar e entender as suas necessidades.
 Monitorar continuamente novas soluções de TI de forma a explorar as oportunidades de melhorias/otimizações nos processos de negócios.
 Auxiliar as áreas de negócio e a área de Tecnologia na construção de estratégias de longo prazo, alinhando a necessidade de sistemas e áreas de negócio aos objetivos da Empresa.
 Superior Completo.
 Pós-graduação em Áreas de negócio ou gerenciamento de projetos (desejável)
Conhecimentos/Habilidades Técnicas:
 Gerenciamento de Projetos (PMBOK/PMI/Activate).
 Gestão de serviços em TI (ITIL).
 Análise, redefinição e criação de Processos.
 Pacote Office avançado.
 Academia e/ou Experiência comprovada em SAP MM ou SD ou PP ou FI/CO ou Transportation.
 Experiência em projetos de implantação SAP.
 Experiência comprovada como analista de processos de negócio.
 Inglês intermediário
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-negocios-de-ti-berneck-araucaria-pr-2973109
#3274529,Vaga de Analista Desenvolvedor Full Stack Sênior ,Mazza , São Paulo - SP,2018-02-07,"
Analista Desenvolvedor Full Stack Sênior
São Caetano
QUANT. VAGAS: 1
EXPERIÊNCIA: Desenvolvimento e manutenção de aplicação Web Garantira a melhor performance e otimizaçãoda aplicação Execução de merges entre branches de desenvolvimento. REQUISITOS DESEJAVEIS -Typescript -No Sql -Conhecimento de e-commerce -SOLID
TEMPO DE CONTRATO: Indeterminado
HORÁRIO: Comercial
FORMAÇÃO ACADÊMICA: Superior completo em TI
OBSERVAÇÕES: EXIGÊNCIAS:
* JavaScript
* WCF
* Windows Comunication Foundation
* Sql Server
* C#
* TFS
* Tema Foundation Service
* IIS
* Internet information Service
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-desenvolvedor-full-stack-senior-mazza-sao-paulo-sp-3274529
#2978287,Vaga de ANL DESENV SISTEMAS JR ,Itaú Unibanco (Itaú BBA e Rede) , São Paulo - SP,2018-01-15,"
ANL DESENV SISTEMAS JR
Superior Completo em Tecnologia ou afins;
Domí­nio de Desenvolvimento de Sistemas em COBOL, DB2;
Desejável conhecimento em IMS, HPstream, CSF;
Busca proativamente conhecer o negócio de atuação, os processos e sistemas envolvidos na solução e poss­íveis impactos do projeto;
Dinamismo e boa capacidade de absorção de conhecimento;
Ter ""Espirito"" transformador; flexibilidade;
Motivação por novos desafios;
Comunicativo, responsável, colaborativo, inovador, pró-ativo, bom relacionamento interpessoal, alinhado ao Nosso Jeito;
Atividades:
Codificação dos componentes utilizando as melhores práticas de codificação em cada linguagem/plataforma, buscando reuso e eficiência do componente;
Automação dos testes unitários, Realização dos testes unitários e programação para testes integrados;
Acompanhar o desenho da estrutura fí­sica do aplicativo utilizando as melhores práticas de engenharia de software;
Acompanhar a definição da dinâmica de execução e integração dos módulos e a lógica algorí­tmica detalhada de cada componente
*
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-anl-desenv-sistemas-jr-itau-unibanco-itau-bba-e-rede-sao-paulo-sp-2978287
#2978283,Vaga de Analista de Desenvolvimento de Sist,as Júnior ,Itaú Unibanco (Itaú BBA e Rede) ,2018-01-15,"
Analista de Desenvolvimento de Sistemas Júnior
Nível Superior em Tecnologia, Sistemas de informação, Ciência da Computação, Engenharia da Computação ou áreas afins.Perfil pessoal:
* Ter um bom raciocínio lógico, Ser Autodidata, Apaixonado por tecnologia, Sempre em processo de aprendizado, Antenado as melhores práticas e tenha disciplina de execução.
Desejável conhecimento linguagens de desenvolvimento em baixa plataforma tais como: Java, C#, JavaScript, Node.js, ASP.NET, Objective C, Swift.Responsabilidades:
Vaga para atuar como desenvolvedor em tecnologias de baixa plataformas.Principais atividades:
Desenvolvem e implantam sistemas informatizados dimensionando requisitos e funcionalidade dos sistemas, especificando sua arquitetura, escolhendo ferramentas de desenvolvimento, especificando programas, codificando aplicativos.
Administram ambiente informatizado, prestam suporte técnico ao cliente, elaboram documentação técnica.
Estabelecem padrões, coordenam projetos, oferecem soluções para ambientes informatizados e pesquisam tecnologias em informática.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-desenvolvimento-de-sistemas-junior-itau-unibanco-itau-bba-e-rede-sao-paulo-sp-2978283
#3274376,Vaga de Analista de Recursos Humanos Generalista ,Vogel Telecom , Belo Horizonte - MG,2018-02-07,"
Analista de Recursos Humanos Generalista
Realizar gestão de pessoas através de processos seletivos, avaliações de desempenho, treinamento e capacitação dos colaboradores.
Realizar procedimentos relacionados à integração de novos colaboradores a fim de facilitar a socialização e a adaptação dos mesmos à cultura organizacional.
Experiência Generalista em Recursos Humanos e Departamento Pessoal;
Ensino Superior Completo em Psicologia , Administração ou correlatado;
Conhecimento da Legislação Trabalhista;
Conhecimento de Ferramentas de Gestão de Pessoas
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-recursos-humanos-generalista-vogel-telecom-belo-horizonte-mg-3274376
#3266794,Vaga de Customer Engag,"ent Specialist 3 / Analyst, Customer Engag",ent ,2018-02-06,"
Customer Engagement Specialist 3 / Analyst, Customer Engagement
Preferred Qualifications
The Oracle Analyst, Customer Engagement is a member of the extended
account team assigned to strategic customer accounts in each or Oracle’s
respective geographies.
Working collaboratively across Oracle Sales and Marketing (both corporate and
regional), this individual develops and manages a tailored customer engagement
plan with customer C-level executive leaders within his or her assigned
accounts. These plans help drive executive sponsorship, customer advocacy, co-
marketing and other strategic initiatives with these customers.
This individual will have a minimum of 5 years of prior relevant experience in
sales or customer marketing (preferably in High Tech), and should be
experienced in working with ‘Fortune Global 500’ C-level executives. The
successful candidate will be adept in thinking in terms of business strategy,
be a skilled and effective communicator, and be highly self-motivated,
persuasive and results oriented.
Travel: 5%-25%
Detailed Description and Job Requirements
Responsible for driving the customer marketing strategy by defining, building
and executing programs that deliver a steady stream of well-targeted customer
reference assets and activities to support awareness, demand generation, and
sales as well as connecting them with the right advisory initiatives and
inviting and connecting them with the appropriate peer groups.
Define and build programs, and execute a detailed plan that delivers a steady
stream of customer success stories and references to support awareness, demand
generation and sales cycles. Advocate on behalf of Oracle customers by
connecting and enrolling them in appropriate advocate program elements and
take a team-based approach to keeping customers engaged with Oracle. The
success of this role means higher customer satisfaction, retention and
expansion of Oracle business. Manage relationship with customer stakeholders
to ensure they are leveraging our solution to achieve maximum business value.
Acquire a deep knowledge of our customer base, existing customer story
content, mine and use that content to increase its effectiveness, and manage
that content to increase usability and visibility. Understand and support the
needs of internal and external stakeholders, and communicate their needs.
Connect them with the right advisory initiatives and invite and connect them
with the appropriate peer groups. Match sales reference requests to
appropriate references in a consultative model. Manage relationship with
accounts to speak to press and analysts, take sales reference calls, and
participate in marketing activities (case studies, awards, videos, reference
forums, speaking opportunities)
Job duties are varied and complex utilizing independent judgment. May have
project lead role. 5 years related experience. Moderate technical and
strategic understanding of Technology, Applications, and Industry solutions
being marketed. Sales and Marketing experience in the IT industry. E-business
Internet practical know-how. Experience with communities a plus.
Organization: Regular Employee Hire
Travel: Marketing
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-customer-engagement-specialist-3-analyst-customer-engagement-oracle-sao-paulo-sp-3266794
#3274329,Vaga de Analista de Produtos SR- Consignado ,CentroIn Internet Provider (CIP) , São Paulo - SP,2018-02-07,"
Analista de Produtos SR- Consignado
Atividades:
Avaliar oportunidades e soluções; realizar a formalização funcional de novos produtos; atender demandas regulatórias; propor e definir melhorias; garantir e suprir as necessidades dos participantes; analisar tendências de mercado; realizar contatos externos para identificar novas oportunidades de negócios.
Organização e planejamento para para criação e desenvolvimento de novos produtos e serviços, bem como, elaboração e implementação de melhorias que possibilitem ganho de eficiência operacional e maior competitividade dos produtos já existentes.
Requisitos:
Conhecimento em gerenciamento de projetos e desenvolvimento de produtos/serviços financeiros e da indústria de cartões.
Domínio de produtos consignados e das regras de negócios: operacional, regulatório, processos, riscos e financeiro.
Sólidos conhecimentos relacionados aos produtos das Câmaras de Pagamentos e de Ativos.
Formação:
Graduação Completa
Desejável:
fluência no Inglês
Contratação CLT
* Segunda a Sexta, horário comercial
Local: Faria Lima
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-produtos-sr-consignado-centroin-internet-provider-cip-sao-paulo-sp-3274329
#3236069,Vaga de Analista de Marketing SR ,Ecolab , São Paulo - SP,2018-01-31,"
Analista de Marketing SR
Sr Marketing Associate
The Sr Marketing Associate will support marketing initiatives within Nalco Water supporting one or more product lines/programs or segments. Within this role, you will contribute to profitable sales growth of business unit by supporting the creation and implementation of strategies and plans that differentiate Ecolab from its competitors.
What’s in it For You:
Thrive in a company that values sustainability, drives a safety-focused culture and has been recognized as one of the most ethical companies in the world
What You Will Do:
Assist the Marketing Manager in the development of marketing programs for a product / program or segment;
Have a solid understanding of marketing principles;
Implement marketing strategies, packaging, pricing, ensuring product profitability, best point of origin and assisting in the management of the life cycle of a product or category;
Take a leading role in various projects;
Interface with different areas of the company;
Position Details:
Position location: Barra Funda/ SP
Minimum Qualifications:
Graduation in Marketing or Engineering;
Intermediary English
Intermediary Spanish;
Preferred Qualifications:
Desirable experience in project management;
Desirable ability in financial analysis (P&L and PPD)
Desirable Microsoft tools (power BI)
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-marketing-sr-ecolab-sao-paulo-sp-3236069
#2976372,Vaga de Analista de Planejamento e Orçamento ,Opportunity DTVM , Rio de Janeiro - RJ,2018-01-15,"
Analista de Planejamento e Orçamento
Pré-Requisitos:
Desejável conhecimento avançado em excel;
Desejável disponibilidade para viagens.
Desejável conhecimento na área de construção civil / incorporação.
Atividades:
Construir orçamento anual de Receita, Custos Variáveis e Fixos, Despesas Administrativas e Investimentos;
Implementar as ferramentas de acompanhamento para gestão de orçamento em todos os níveis;
Analisar mensalmente o orçamento da empresa em conjunto com o resultado contábil da organização através do acompanhamento do orçado versus realizado e seus desdobramentos gerenciais.
Realizar suporte às áreas de negócio e administrativas na projeção das contas de orçamento tanto despesas quanto receita, aplicando metodologias de projeção e apoiando às áreas;
Identificar e analisar desvios apontando oportunidades ou necessidades de revisões e alterações;
Criar e supervisionar mensalmente a execução dos planos de ação;
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-planejamento-e-orcamento-opportunity-dtvm-rio-de-janeiro-rj-2976372
#3254839,Vaga de Analista de Control Desk ,Wiz Soluções , São Paulo - SP,2018-02-02,"
Analista de Control Desk - SP
Olá, somos a Wiz. Atuamos na era do encontro e transformamos dados em conhecimento para antecipar necessidades e construir conexões relevantes. Oferecemos o serviço certo no momento exato através da identificação de oportunidades e implementação de soluções precisas, combinando serviços financeiros e de seguros com as necessidades dos clientes.
Requisitos:
* Domínio em conceitos técnicos de control desk para operações de call center ( Ativo e Receptivo) , desejável conhecimento sobre forecast e elaboração de escalas ,é mandatório experiência comprovada.
* Experiência com análise de indicadores de performance para atuação conjunta com operações com foco em resultados operacionais e de vendas.
* Conhecimento nas ferramentas de discador, será um diferencial experiência com plataforma Genesys , Power BI , Pure Cloud e Power BI
* Excel avançado (macro e cubo).
* Conhecimento de, SQL , Access ,são diferenciais.
Atividades:
* Responsável por estabelecer o controle de tráfego das operações e analisar oportunidades na estratégia de discagem visando sempre à otimização dos recursos humanos e tecnológicos em um processo de melhoria continua.
* Fazer testes diários de todos os canais de entrada e funcionamentos das URAS.
* Acompanhamento em tempo real das operações com acionamento imediato junto as lideranças das equipes de Inteligência de Marketing, Canais e Comercial nos casos de necessidade de intervenção ou ajustes nas operações
* Alimentar diário de bordo com resgistro detalhado de todos os problemas sistêmicos e cálculo de impactos em vendas
* Análise e acompanhamento de indicadores de performance com foco em resultados operacionais e de vendas.
* Responsável pelo monitoramento da aderência ao forecast garantindo o cumprimento e a assertividade do que foi planejado.
* Elaboração e envio dos painéis e relatórios informativos para liderança
Salário: R$ 4.000,00Benefícios:
Vale transporte (opcional mendiante de avaliação de roteirização)
Ticket Restaurante R$ 697,22
Ticket Alimentação R$ 284,85
Auxílio Creche R$ 395,26 (Crianças de 0 a 7 anos incompletos)
Convênio Saúde
Plano Odontológico
Convênio Farmácia
Seguro de Vida
PLR
Expediente de segunda a sexta-feira, das 8:30 às 17:30 na Vila Olímpia - SP
Se esta vaga tem a sua cara, se inscreve agora!
É bem rapidinho. Acesse o site www.wizsolucoes.com.br para conhecer melhor a gente!
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-control-desk-sp-wiz-solucoes-sao-paulo-sp-3254839
#3271741,Vaga de Analista de Produtos JR ,CVC , São Paulo - SP,2018-02-07,"
Analista de Produtos JR - Au Pair - Intercâmbio
O profissional será responsável por:
Análise, acompanhamento e validação de toda a documentação necessária dos participantes deste programa de Intercâmbio Cultural. Contato com as lojas, fornecedores, inputs das informações em sistema, esclarecimentos de dúvidas. Acompanhamento desde a procura do cliente na loja até o pós embarque.
Pré-requisitos
* Necessário experiência na área de Intercâmbio Cultural;
* Formação Superior Completa;
* Inglês Fluente para conversação, escrita e resolução de problemas;
* Excel Intermediário para controle das informações;
* Boa comunicação e desenvoltura.
Perfil comportamental:
Capacidade analítica;
Comprometimento;
Proatividade;
Trabalho em equipe;
Ótimo relacionamento interpessoal.
Local de trabalho: São Paulo
Horário: De segunda a sexta das 10h às 20h e aos sábados das 9h às 13h.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-produtos-jr-au-pair-intercambio-cvc-sao-paulo-sp-3271741
#2975222,Vaga de Analista de Planejamento Financeiro Sênior ,"Korn Ferry (Haygroup, Futurestep) ", Alexânia - GO,2018-01-14,"
Analista de Planejamento Financeiro Sênior
INTRODUÇÃO
A empresa contratante é a HEINEKEN uma das líderes mundiais no ramo de bens de consumo (bebidas), possui uma dimensão aproximada de 73 mil funcionários e conta com operações em mais de 70 países. Abaixo você encontrará informações detalhadas acerca de sua mais nova oportunidade:
TERÁ COMO REPONSABILIDADES:
Controlar e suportar os processos de Forecast e Fechamento, com o devido envio das informações para os clientes internos, buscando oportunidades de ganhos financeiros e operacionais para a companhia, assegurando a qualidade e confiabilidade das informações junto ao Board e demais áreas, e garantindo o cumprimento dos prazos estabelecidos no cronograma.
REQUISITOS
Mandatórios:
* Formação superior em Ciências Contábeis, Economia ou Administração de Empresas;
* Inglês no mínimo intermediário;
* Excel Avançado;
* Conhecimento no sistema SAP;
* Conhecimento em estrutura de P&L, BS e Fluxo de Caixa, com foco em análises de variações.
DESEJÁVEIS:
* Cursos de pós-graduação/MBA em Controladoria e/ou Finanças;
* Conhecimento em Hyperion Planning.
INFORMAÇÕES ADICIONAIS
* Localização em Alexânia/GO;
* Um ambiente dinâmico, repleto de diversidade cultural e oportunidades para seu crescimento profissional;
* Cultura corporativa que oferece aprendizados e troca de informações que facilitarão seu desenvolvimento.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-planejamento-financeiro-senior-korn-ferry-haygroup-futurestep-alexania-go-2975222
#3230751,Vaga de Analista de Logística JR ,BRF Brasil Foods , Curitiba - PR,2018-01-31,"
Analista de Logística JR
Descreva em detalhe os requisitos da vaga e os benefícios oferecidos.Atividades:
Gestão de fretes e de contratos de fornecedores(Transportadores);
Gestão de Indicadores de Performance de distribuição;
Suporte no orçamento de distribuição PR;
Apresentações de resultados.Requisitos:
Ensino superior completo em Administração, Engenharia, áreas afins;
Domínio do Pacote Office.Local de Trabalho: São José dos Pinhais/PRBenefícios:
* Assistência Médica e Odontológica;
* Refeição no local;
* Vale-Transporte;
* Seguro de Vida;
* Gympass;
* Kit de produtos BRF;
* Previdência Privada;
* Cooperativa de Crédito.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-logistica-jr-brf-brasil-foods-curitiba-pr-3230751
#3267076,Vaga de Analista de Segurança da Informação Sr ,Globalweb Outsourcing , Brasília - DF,2018-02-06,"
Analista de Segurança da Informação Sr
Atividades a serem exercidas:
* identificar vulnerabilidade em código fonte;
* monitorar o processo de codificação em detalhes ;
* analisar os resultados em cada ciclo de verificação buscando um código cada vez mais seguro.
* responsável por: a) identificar as vulnerabilidades em codificação de aplicativos/sistemas; b) definir plano de correção das vulnerabilidades encontradas nos testes segurança realizado; c) coletar e gerenciar os dados do teste de segurança; d) avaliar o resultado de cada ciclo de teste de segurança.
Certificações Desejadas:
* ISO 27002 (certificação com objetivo e em estabelecer normas para iniciar, implementar, manter e melhorar a gestão de segurança da informação); CompTIA Security+ (certificação com objetivo de validar os conhecimentos e habilidades de segurança de TI, abrange os princípios essenciais para segurança de rede e gestão de riscos com referência nas melhores práticas de segurança); CEH (certificação de “hacker ético”, ela valida uma variedade de técnicas e ferramentas de vários fabricantes que os criminosos utilizam para invasão).
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-seguranca-da-informacao-sr-globalweb-outsourcing-brasilia-df-3267076
#3015333,Vaga de Analista Administrativo de Vendas Júnior ,Proativa RH , Santo André - SP,2018-01-16,"
Analista Administrativo de Vendas Júnior
Requisitos:
* Superior completo em Administração de Empresas, Comércio Exterior, Economia, Logística ou Marketing.
* Inglês intermediário 
* imprescíndivel.
Principais Atribuições:
* Administrar o fluxo de informações entre Clientes, vendedores/representantes e fábrica.
* Fazer análise crítica de contrato e programação dos pedidos junto a fábrica.
* Administrar o crédito dos clientes com o objetivo de assegurar a liberação das encomendas dentro do lead time para não haver demora, e o atendimento ao cliente não ser prejudicado.
* Assegurar a diminuição das pendências administrativas através do monitoramento contínuo e ações necessárias, para não afetar negativamente o resultado das unidades.
* Análise crítica de relatórios diários tais como encomendas pendentes, bloqueios, atraso de faturamento, ocupação de capacidade, embarques diários (transporte).
* Elaboração de relatórios gerenciais com o objetivo de fornecer feedback para a área de vendas para análise do andamento negócio.
* Ter atuado como Back Office em vendas diretas ou indiretas, possuir noções fiscais.
* Conhecimentos com exportação e importação.
* Excel intermediário (Tabela dinâmica e ProcV)
Remuneração e Benefícios:
* Salário compatível com o mercado.
* Assistência médica, Vale Transporte, Refeitório no local, Assistência Odontológica, Vale Alimentação, Seguro de Vida.
Horário e Escala de Trabalho:
* De segunda a sexta-feira das 08h00 às 17h00.
Local de Trabalho:
* Utinga, Santo André 
* SP (Em março o profissional passará a atuar em um escritório localizado na zona sul de São Paulo)
Oportunidade com contrato de Trabalho Terceiro (Prazo indeterminado)
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-administrativo-de-vendas-junior-proativa-rh-santo-andre-sp-3015333
#3286486,Vaga de Analista de Infra Sr (Bilíngue) ,Disys , Rio de Janeiro - RJ,2018-02-08,"
Analista de Infra Sr (Bilíngue) - RJ
Analista de Infra Sr (Bilíngue) 
* RJ
Contratação CLT
Local de trabalho: Barra da Tijuca 
* RJ
Disponibilidade Imediata
Requisitos:
inglês fluente para conversação (será testado)
Conhecimentos Específicos
Datacenters (Infraestutura e procedimentos)
Windows Server
Active Directory
DFS
VMWare
Redes de computadores
Debugging & Troubleshooting
Disaster Recovery
VPN
ArcServe
Servidores HP
Servidores Cisco (UCS)
Storage EMC (Unity/Avamar é diferencial)
Certificações Primordiais
VMWare
ITIL;
COBIT;
MCSE/MCSA
Certificações Diferenciais
DevOps
Storage EMC
Gerenciamento de Projetos
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-infra-sr-bilingue-rj-disys-rio-de-janeiro-rj-3286486
