JobClear,companyClear,dateClean,skills,education,language,dateColect,country,cityClear,stateClear,url
Data Scientist,Taboola,2018-01-09,model algorithm model hadoop kafka sql algorithm hadoop spark python hadoop hive pig hadoop hbase database algorithm cloud storage query,,,2018-01-17,US,Los Angeles,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=216&ao=295315&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_4698b3e0&cb=1516226897376&jobListingId=2631436796
Data Scientist,Staples,2018-01-11,mathematica algorithm model algorithm mathematica mathematica mathematica database spark hadoop python java r nosql javascript mathematica,phd,,2018-01-17,US,Framingham,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=217&ao=88066&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6fcbe7cb&cb=1516226897377&jobListingId=2443045720
Data Scientist,Schireson,2018-01-10,median bias algorithm sql hadoop hive sqoop pig impala spark median mathematica,phd,spanish,2018-01-17,US,Boston,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=218&ao=264459&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_23367221&cb=1516226897379&jobListingId=2612794314
Data Scientist,Acxiom,2018-01-10,mathematica model aws azure model clustering sql python r hadoop tableau excel aggregation,,,2018-01-17,US,Redwood City,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=219&ao=108003&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2bd0450e&cb=1516226897380&jobListingId=2632250960
Data Scientist,Credit Sesame,2018-01-16,dashboard python feature model,phd,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=220&ao=262973&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c373c856&cb=1516226897382&jobListingId=2593148719
Data Scientist Data Science Team,OppenheimerFunds,2018-01-12,value server model feature algorithm model unstructured data model r python machine learning regression clustering classification mathematica value value,,,2018-01-17,US,Centennial,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=273930&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_0a4d35ed&cb=1516226897383&jobListingId=2634626951
Data Scientist,PEAK,2018-01-12,mean feature model database python feature,,,2018-01-17,US,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=300794&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eefb6ff2&cb=1516226897384&jobListingId=2614371239
Data Scientist,Spring Venture Group,2018-01-12,regression classification mathematica model sql python pandas database,master phd,,2018-01-17,US,Kansas City,MO,https://www.glassdoor.com/partner/jobListing.htm?pos=223&ao=186296&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_807d9974&cb=1516226897386&jobListingId=2634607098
Principal Data Scientist,MITRE,2018-01-15,algorithm java python r sas hadoop algorithm nosql database java r python javascript storage nosql visualization model hadoop hive pig,,,2018-01-17,US,McLean,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=224&ao=296638&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ee5990aa&cb=1516226897387&jobListingId=2591332938
Sr Data Scientist,Oriental Trading Company,2018-01-16,sql r sas python model sql algorithm model database unstructured data median regression model visualization r sas python clustering classification hbase mathematica econometrics tableau,,,2018-01-17,US,Omaha,NE,https://www.glassdoor.com/partner/jobListing.htm?pos=225&ao=262938&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_43fa39d7&cb=1516226897388&jobListingId=2592104311
Data Scientist,Invoca,2018-01-05,cloud sas bias unstructured data algorithm feature model python algorithm regression algorithm,phd,,2018-01-17,US,Santa Barbara,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=256027&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_fa514a25&cb=1516226897390&jobListingId=2628678882
Data Scientist,Affirm,2018-01-13,model model model,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=293436&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ae75acd3&cb=1516226897391&jobListingId=1059546238
Data Scientist,GRAIL,2018-01-11,data set data set mathematica classification r python data set value,phd,,2018-01-17,US,Menlo Park,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=228&ao=286130&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1496fe6f&cb=1516226897392&jobListingId=2633772556
Data Scientist,Expedia,2018-01-11,model algorithm mathematica model r python sql,master phd,,2018-01-17,US,Bellevue,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=229&ao=132921&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_30ef8d91&cb=1516226897393&jobListingId=2299501240
Data Scientist,Grammarly,2018-01-13,mean hue value dashboard value sql python r scala bias median,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=230&ao=262435&s=58&guid=00000161062a623fbddb0642491d293d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_68a3c03c&cb=1516226897395&jobListingId=2416030886
Data Scientist,Johns Hopkins University Applied Physics Laboratory,2017-12-28,algorithm algorithm mathematica algorithm hadoop spark algorithm mathematica algorithm algorithm aws,phd,,2018-01-17,US,Laurel,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=282153&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c4a299a1&cb=1516227050225&jobListingId=2554100028
Data Scientist,Mack Weldon,2018-01-16,ruby spark correlation dashboard dashboard mathematica algorithm mean shell,,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=4120&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9cdb03eb&cb=1516227050226&jobListingId=2617012355
Data Scientist,Honor,2018-01-10,model algorithm mathematica model,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=85944&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_28cb54a5&cb=1516227050228&jobListingId=2632519400
Data Scientist,Hunter Technical Resources,2018-01-12,model model database sql r python,,,2018-01-17,US,Burbank,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=138340&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_292af144&cb=1516227050229&jobListingId=2634945106
Data Scientist,Two Sigma,2017-12-29,feature data set classification clustering pandas r matlab spark,,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=305&ao=254286&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_31770e15&cb=1516227050231&jobListingId=2399151229
Data Scientist,Microsoft,2018-01-13,perl data set server tableau azure r sql server aws,,,2018-01-17,US,Redmond,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=306&ao=132926&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e04caeda&cb=1516227050232&jobListingId=2614717514
Data Scientist,Mapbox,2018-01-10,aggregation data set dashboard visualization clustering sql scripting python javascript query value value value,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=307&ao=174738&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_da1492b7&cb=1516227050233&jobListingId=2632426563
Computational Scientist,Riverside Research Institute,2018-01-13,mathematica algorithm algorithm mathematica scripting matlab mathematica,phd,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=308&ao=190815&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_28d69c73&cb=1516227050235&jobListingId=2589422429
Data Scientist,Boston Scientific,2017-12-27,database model mathematica visualization tableau sas excel mathematica econometrics,phd,,2018-01-17,US,Maple Grove,MN,https://www.glassdoor.com/partner/jobListing.htm?pos=309&ao=55938&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ae9a96a1&cb=1516227050237&jobListingId=2621537170
Data Scientist,AT T,2018-01-11,server model hadoop spark mapreduce data set sql pig visualization,bachelor phd master bachelor phd master master phd,,2018-01-17,US,Plano,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=310&ao=132934&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_93eb819f&cb=1516227050239&jobListingId=2587539886
Data Scientist Entry Mid Level,National Geospatial Intelligence Agency,2017-12-25,server mathematica sas sas sas sas algorithm mathematica server mathematica mathematica mathematica mathematica algorithm algorithm mathematica mathematica mathematica mathematica algorithm algorithm aws volume,bachelor bachelor master,,2018-01-17,US,Fort Meade,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=311&ao=244827&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_57ece589&cb=1516227050242&jobListingId=2551373979
Data Scientist Modeling Applied Technology,Crowe Horwath,2018-01-05,unstructured data model,,,2018-01-17,US,Indianapolis,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=312&ao=239305&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_42eb5444&cb=1516227050243&jobListingId=2628453441
Data Scientist,Rubicon Project,2018-01-12,cloud algorithm algorithm algorithm model algorithm algorithm scala java model mathematica scala python spark mapreduce model model mathematica petabyte,phd,,2018-01-17,US,Boston,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=313&ao=201785&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0f6c7779&cb=1516227050244&jobListingId=2635048724
Data Scientist,Wild and West,2018-01-07,hadoop spark aws data integration model visualization python scala r database model s curve visualization tableau petabyte python scala sql,,,2018-01-17,US,Scottsdale,AZ,https://www.glassdoor.com/partner/jobListing.htm?pos=314&ao=85058&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9e1e7718&cb=1516227050246&jobListingId=2630179453
Data Scientist,Altec Industries,2018-01-16,value value value,,,2018-01-17,US,Birmingham,AL,https://www.glassdoor.com/partner/jobListing.htm?pos=315&ao=193205&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_53d85f35&cb=1516227050247&jobListingId=2592193298
Data Scientist,Thumbtack,2017-12-27,model unstructured data regression classification clustering feature feature r scripting shell hadoop hive pig,phd,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=316&ao=264494&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_6891d891&cb=1516227050248&jobListingId=2552505526
Data Scientist,Oscar,2018-01-17,sql visualization excel,,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=317&ao=4120&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2138e141&cb=1516227050250&jobListingId=2499974638
Data Scientist,Comtech,2018-01-04,visualization value,,,2018-01-17,US,Redmond,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=318&ao=85058&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0d8291f6&cb=1516227050251&jobListingId=2628048994
Data Scientist,Deloitte,2018-01-10,model mathematica correlation sql python r tableau spotfire spss model stata sas value mean excel mean,,,2018-01-17,US,Lexington Park,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=319&ao=144580&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3d5561ee&cb=1516227050252&jobListingId=2587161240
Data Scientist,Branch,2018-01-03,model model classification spark aws cloud model model model python spark sql hadoop elasticsearch,,,2018-01-17,US,Palo Alto,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=320&ao=266041&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c5cc269c&cb=1516227050254&jobListingId=2606650300
Data Scientist,Realogy,2018-01-10,algorithm model correlation model visualization algorithm volume azure mathematica data set mathematica algorithm python tableau azure hadoop mapreduce,,,2018-01-17,US,Madison,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=321&ao=176838&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ec6b5d3a&cb=1516227050255&jobListingId=2631630277
Data Scientist,CyberCoders,2018-01-09,database sql server sql server schema storage python database storage cloud clustering regression model visualization visualization tableau,,,2018-01-17,US,Raleigh,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=322&ao=296847&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7d57ca81&cb=1516227050256&jobListingId=2631172476
Data Scientist,ABS Group,2018-01-15,visualization python matlab sas ruby stata tableau javascript sql server nosql database mongodb aws azure algorithm unstructured data mathematica,bachelor,,2018-01-17,US,Houston,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=323&ao=3839&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_97992411&cb=1516227050257&jobListingId=2615905480
Data Scientist,Scopus IT,2018-01-10,median median median median econometrics mathematica clustering regression mathematica r python sas nosql sql,phd phd,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=324&ao=85058&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aa790f0f&cb=1516227050258&jobListingId=2632634493
Data Scientist,Opendoor,2018-01-04,shell shell perl model feature model feature model data set python r java scala julia r julia algorithm algorithm feature value aws,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=273190&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_24e42b3d&cb=1516227050260&jobListingId=2251991177
Data Scientist,Wikimedia Foundation,2018-01-10,feature database volume dashboard sql r hive,,,2018-01-17,US,Remote,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=326&ao=4120&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b6641665&cb=1516227050261&jobListingId=2612786945
Scientist Senior Scientist,Pine Lake Laboratories,2018-01-15,,bachelor,,2018-01-17,US,Bristol,CT,https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=300890&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_3cf1f396&cb=1516227050263&jobListingId=2637276393
Data Scientist,NWEA,2018-01-02,model regression model correlation data set visualization tableau dashboard sql model unstructured data sql spss r stata mathematica sql spss r stata database database hbase,master master,,2018-01-17,US,Portland,OR,https://www.glassdoor.com/partner/jobListing.htm?pos=328&ao=260809&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_99b01a55&cb=1516227050264&jobListingId=2625686860
Data Scientist,The Intersect Group,2018-01-13,mathematica mathematica python r spss model model algorithm hbase mapreduce model value spark python python java,,,2018-01-17,US,Atlanta,GA,https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=173355&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b9074ef6&cb=1516227050265&jobListingId=2635844207
Data Scientist,Best Buy,2018-01-11,algorithm perl algorithm feature algorithm algorithm algorithm java python python cloud,,,2018-01-17,US,Richfield,MN,https://www.glassdoor.com/partner/jobListing.htm?pos=330&ao=139507&s=58&guid=00000161062cb810a23510e7cacde8bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1f80ef31&cb=1516227050267&jobListingId=2633088366
Data Scientist,Society of Actuaries,2018-01-10,data set,,,2018-01-17,US,Wisconsin,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=4120&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_616a0cf1&cb=1516227202477&jobListingId=2612832256
Data Scientist,Lawrence Livermore National Laboratory,2018-01-13,algorithm algorithm visualization database model algorithm algorithm mathematica algorithm r matlab mathematica,master phd,,2018-01-17,US,Livermore,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=403&ao=133094&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cc437f3c&cb=1516227202479&jobListingId=2520143236
Data Scientist,HAVI,2018-01-04,value mean model unstructured data visualization tableau python visualization model python r visualization javascript visualization tableau dashboard spark cloud aws,bachelor,,2018-01-17,US,Downers Grove,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=405&ao=211823&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0093809b&cb=1516227202483&jobListingId=2627290467
Data Scientist,Fabergent USA,2018-01-16,feature,,,2018-01-17,US,Harrisburg,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=406&ao=4120&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_40812fbc&cb=1516227202485&jobListingId=2499480680
Data Scientist,HKS,2018-01-04,database database sql server visualization azure database value transactional data database sql server,,,2018-01-17,US,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=407&ao=212063&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1a4aaa64&cb=1516227202486&jobListingId=2627840434
Data Scientist,Automated Insights,2018-01-15,value algorithm model pig,,,2018-01-17,US,Durham,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=4341&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_351d6b27&cb=1516227202488&jobListingId=2544945495
Data Scientist,Zapier,2018-01-08,value mean unstructured data model model value aws sql kafka python r visualization dashboard sql r mean perl mean hbase,,,2018-01-17,US,Raleigh,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=409&ao=293395&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a2b8ada8&cb=1516227202489&jobListingId=2630554948
Data Scientist,CSG,2017-12-21,model dashboard visualization regression model mathematica model aws python,bachelor,,2018-01-17,US,Omaha,NE,https://www.glassdoor.com/partner/jobListing.htm?pos=410&ao=173065&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7e13f347&cb=1516227202491&jobListingId=2618333901
Data Scientist Health,Impaq International,2018-01-03,visualization unstructured data data set sas algorithm visualization econometrics mathematica sql sas r python unstructured data visualization,,,2018-01-17,US,Columbia,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=411&ao=260955&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0bb93e8b&cb=1516227202494&jobListingId=2488102653
Data Scientist,Shape Security,2018-01-10,scripting python mapreduce hadoop hive spark,phd,,2018-01-17,US,Mountain View,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=412&ao=231060&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_29f73975&cb=1516227202496&jobListingId=2541448376
Data Scientist,Swisscom,2018-01-11,unstructured data algorithm unstructured data algorithm hadoop spark kafka sql r pandas data set spark scala java python,master,english german french,2018-01-17,US,Berne,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=413&ao=4120&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2f9e3454&cb=1516227202497&jobListingId=2587453151
Data Scientist,Rockstar Games,2018-01-16,model algorithm model clustering regression python matlab r sql hadoop,mba master phd,,2018-01-17,US,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=414&ao=4120&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6667deb6&cb=1516227202499&jobListingId=2593138007
Data Scientist,Vencore,2018-01-11,dashboard model mathematica aggregation clustering algorithm scripting python r hadoop database,,,2018-01-17,US,Washington,DC,https://www.glassdoor.com/partner/jobListing.htm?pos=415&ao=52448&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_290e0ff3&cb=1516227202500&jobListingId=2633784298
Data Scientist,Apple,2018-01-11,cloud algorithm cloud algorithm algorithm data set java spark hadoop mathematica algorithm scalability,phd phd,,2018-01-17,US,Santa Clara,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=416&ao=135079&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_19d6a036&cb=1516227202501&jobListingId=2542390496
Data Scientist Product Analytics,Patreon,2017-12-21,value feature python r excel python r excel tableau,,,2018-01-17,US,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=417&ao=270629&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_002c53a7&cb=1516227202503&jobListingId=2571085996
Data Scientist,Ibotta,2018-01-12,model feature algorithm python spark unstructured data sql spark model big data spark hive,,,2018-01-17,US,Denver,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=418&ao=4120&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ca010617&cb=1516227202505&jobListingId=2343024275
Data Scientist,CitiGroup,2018-01-10,model database sql,,,2018-01-17,US,Irving,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=419&ao=3839&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dfc8075d&cb=1516227202507&jobListingId=2612724401
Data Scientist,Chaucer,2018-01-10,server excel value azure model mathematica model database model algorithm python algorithm visualization visualization tableau azure aws,,,2018-01-17,US,Houston,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=420&ao=4008&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_58a6c3da&cb=1516227202510&jobListingId=2632336124
Data Scientist,Brainjolt,2018-01-08,feature data set value r visualization dashboard volume median value value value excel value perl,phd,,2018-01-17,US,United States,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=421&ao=14295&s=58&guid=00000161062f0b2da3552b89c9f2514c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_2788f19e&cb=1516227202511&jobListingId=2539803388
