company,date,title,status,location,recommend,outlook,ceo,pros,cons,adviceManag,id,rating,dateCollect
"
IBM
","
Há aproximadamente 2 meses
","
Satisfação e Crescimento.
",Técnico de Suporte,"
Recife, PE
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A IBM e uma empresa que te proporciona otimas oportunidades de crescimento, e de aprendizagen voce estabelece onde quer chegar, ela te proporcina o conhecimento para alcancar seus objetivos dentro da empresa. Benefícios Previdência Privada Oportunidades de crescimento.",Contras: Ao longo de minha jornada pude perceber que a IBM e uma empresa sólida na qual seus gerentes tem suas formas de administrar nem sempre ao estilo IBM.,NI,596303,5,2018-01-28
"
IBM
","
Há aproximadamente 2 meses
","
Aprendizado burocrático
",Especialista Técnico,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Muitas ferramentas para se auto desenvolver, realmente um faculdade que algum formando não teve. Funcionários gosta de ajudar uns aos outros, comunidade bem ativa.","Contras: Valorização baixa dos funcionários, poderia ter um maior reconhecimento a eles, e alguns gerentes realmente parece não ligar para seus funcionários, só conversam com eles para falar de treinamentos. Muito difícil se promover.",NI,596023,3,2018-01-28
"
IBM
","
Há 2 meses
","
Excelente
",Customer Success,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Otimo ambiente de trabalho e aprendizagem sem contar a forte exposicao global e internacionais na conduçao dos procedimemtos e operacoes. Excelemte.,Contras: Salario pessimo abaixo da media. Beneficios fracos . Pessimos tambem. Deveria ter mais pelo porte da empresa. Sem plano de carreira. Deveriam analisat isso,NI,595510,3,2018-01-28
"
IBM
","
Há 2 meses
","
Empresa muito boa para se trabalhar, mas ainda precisa melhor a politica interna entre o resource manager (gestor do funcionário) e o executivo da conta cliente na qual o funcionário está alocado.
","Especialista de Sistemas SêniorEx-funcionário, saiu em 2012","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Benefícios como assistência médica nível top, extensiva aos dependentes. Plano de previdência privada com aporte da empresa. Treinamentos internos disponíveis para todos os funcionários.","Contras: Para as funções que o funcionário fica alocado em cliente, o executivo da conta se coloca como gestor, buscando seu interesse em vendas, atingimento de metas, deixando pra trás os interesses do funcionário e do próprio cliente. Neste caso o funcionário fica exposto podendo ser prejudicado na sua avaliação.",NI,595380,4,2018-01-28
"
IBM
","
Há 2 meses
","
justa
",Application Developer,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Salario atraente, bastante oportunidade para aprender. Estou aqui tem um ano e vejo que todos tem muito interesse em colaborar para o crescimento da minha carreira","Contras: Plano de carreira engessado, para ser promovido voce tem que ter muita soft skill. Outro ponto negativo eh o RH que eh bem amador, nao te dao muito suporte",NI,595379,5,2018-01-28
"
IBM
","
Há 2 meses
","
Salário normal, exigência alta. Por ser enorme, tem muitos lugares bons e ruins.
",Desenvolvedor Júnior,"
Hortolândia, SP
",Conselhos para presidência: Selecionar mais cuidadosamente os gerentes de pessoas. Alguns sobrepõe seu interesse sobre o da empresa.,NI,NI,"Prós: Acesso a várias tecnologias de ponta, bastante materiais para aprendizado e possui um bom sistema para o desenvolvimento e planejamento de carreiras.","Contras: É uma empresa enorme, tem lugares muito bons com mais aberturas para carreira e tem também lugares muito ruins em que você pode ficar preso, vai depender muito da sua sorte e do seu gerente.",NI,595178,3,2018-01-28
"
IBM
","
Há 2 meses
","
Um ótimo local para se desenvolver
",Project Manager,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Os benefícios são muito bons, temos seguro de vida, previdência o salário nunca atrasou, um excelente local para nos desenvolvermos, flexibilidade.","Contras: ultimamente está difícil ser promovido, o salário não está tão atrativo, já não temos a certeza da permanência dentro da companhia, algumas ações de demissão nos deixam desconfortáveis.",NI,595091,4,2018-01-28
"
IBM
","
Há 2 meses
","
Ótimo programa de estágio
","Estagiário SuperiorEx-funcionário, saiu em 2013","
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Programa de estágio muito bem planejado, com oportunidade de crescimento e aprendizado, onde havia o recebimento continuo do feedback para o crescimento profissional.","Contras: Infelizmente, devido à correria do dia-a-dia, os gestores responsáveis pelo andamento do programa estavam constantemente ocupados para dar a devida atenção aos estagiários, diminuindo a efetividade do programa",NI,594981,4,2018-01-28
"
IBM
","
Há 2 meses
","
Ibm
",Analista de Gestão de Mudanças,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: flexibilidade, work/life balance, gerentes compreensivos e parceiros de forma geral.","Contras: salário, critério de avaliacao defuncionarios e bonus fracos em relacão ao mercado.",NI,594929,4,2018-01-28
"
IBM
","
Há 2 meses
","
Não recomendo
","Ex-funcionário, saiu em 2017","
Hortolândia, SP
","

Recomenda a empresa:


Não
",NI,NI,"Prós: Nenhum, eles até enganam muito com o tal de Home office mas isso é apenas uma forma de parecer flexível mas na verdade é mais uma forma de explorar o funcionário.","Contras: Péssima, permite trabalho escravo com salários absurdos, jornada de trabalho bem exaustiva. Empresa não se preocupa com o bem estar do funcionário, apenas com números. Rotatividade alta.",NI,592358,1,2018-01-28
"
IBM
","
Há 2 meses
","
Decepção
","Database Administrator (DBA) OracleEx-funcionário, saiu em 2017","
São Paulo, SP
","Conselhos para presidência: Pregar realmente o que se promete. Muito bonito o marketing de inclusão , mas é uma grande MENTIRA.",NI,NI,"Prós: Novas tecnologias , novas culturas , grandes amigos e grandes parcerias. Benefícios , cartão refeição, plano de saúde, previdência e cartão farmácia","Contras: Não tem projeto , mesmo você sendo PCD eles te mandam embora. Muito bonito a propagando que fazem sobre inclusão . Mas é uma grande mentira.",NI,592054,3,2018-01-28
"
IBM
","
Há 2 meses
","
Bom, mas poderia ser muito melhor.
","Analista de SuporteEx-funcionário, saiu em 2013","
Porto Alegre, RS
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Os pontos bacanas de trabalhar na IBM são os benefícios, o plano de saúde é excelente com reembolso nos medicamentos. Organização de uma empresa corporativa.","Contras: Na IBM você é só um número, é difícil conseguir aumento salarial ou uma promoção. Dependendo do setor que trabalhar, é alta a necessidade de trabalhar HEX.",NI,590272,3,2018-01-28
"
IBM
","
Há 2 meses
","
Paga-se bem, exige-se também, mas é muito desafiador a cada dia
","TeleatendenteEx-funcionário, saiu em 2017","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho. Oportunidade de se trabalhar com novas tecnologias e soluções de grande escala, sendo permitido que sejam propostas soluções inovadoras. O escritório é bem localizado.","Contras: (são os pontos positivos ainda)Liberdade de trabalho, horários flexíveis, excelente pacote de benefícios como alimentação, seguro saúde, seguro de vida e descontos nas empresas conveniadas. Exige alta performance dos funcionários mas possui recompensa em forma de PLR e, para os executivos o bônus anual. Contras: Várias fusões e, pelo setor",NI,590200,5,2018-01-28
"
IBM
","
Há 2 meses
","
A recomendo
","Ex-funcionário, saiu em 2016","
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Reputaçao no mercado, o nome ja fala por si. Convivencia incrível, e conhecimento nem se fala. A melhor empresa na qual trabalhei, a recomendo","Contras: Muitas exigências, vc praticamente não tem vida social. Pressão por toda a parte, chegando ao ponto de indagar sobre necessidades físicas femininas.",NI,588918,4,2018-01-28
"
IBM
","
Há 2 meses
","
Recomendo
",Estagiário,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Companheirismo , ambiente agradavel , pagamento sempre em dia , recomendo para todos que quiserem iniciar , da para subir de cargo tambem , basta ter paciencia","Contras: Nao tenho do que reclamar , a empresa em si sempre foi boa para mim , colegas e ambiente de trabalho otimos , para ser efetivado basta ter pacienca",NI,588628,5,2018-01-28
"
IBM
","
Há 2 meses
","
Quase perfeito
",Desenvolvedor,"
Pouso Alegre, MG
","Conselhos para presidência: Melhor valorização dos funcionários, permitir contratação e promoção de colaboradores sem ensino superior.",NI,NI,"Prós: Ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho. Oportunidade de se trabalhar com novas tecnologias e soluções de grande escala, sendo permitido que sejam propostas soluções inovadoras. O escritório é bem localizado.","Contras: Muita pressão por parte dos clientes, a remuneração não é tão boa quanto em algumas outras empresas, a grande maioria dos funcionários estão alocados em clientes.",NI,585863,3,2018-01-28
"
IBM
","
Há 3 meses
","
Ótima empresa para se estagiar!
",Estagiário,"
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Crescimento profissional com treinamentos Job rotation dentro de uma mesma gerência Salário competitivo e benefícios bons Horário flexível que da preferência à formação do estagiário,"Contras: Poderia ter café de graça ou mais barato Tem acontecido muitas mudanças internas de local de trabalho e apesar de não achar isso de todo ruim, talvez possa ser considerado como ponto negativo",NI,583830,5,2018-01-28
"
IBM
","
Há 3 meses
","
Um lugar de valores.
",Estagiário,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Uma empresa com valores e varios caminhos de oportunidade para desenvolver a carreira. Muitos cursos e oportunidades de aprendizado também. Flexibilidade.,"Contras: Por ser muito grande, muitas vezes é dificil compreender o impacto do seu trabalho em susa totalidade, tanto quanto conhecer outras possibilidades de carreira dentro da empresa",NI,583778,4,2018-01-28
"
IBM
","
Há 3 meses
","
Empresa boa
",Sales Manager,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: clima positivo ambiente de trabalho bom. Estar em constante acesso as principais tecnologias de mercado. Inovação. Empresa ética e com muita transparência.,"Contras: salário variável, mudança de estratégia demora a permear toda a empresa. A empresa é muito grande, muitos funcionários e localidades e isso dificulta um pouco esse processo.",NI,582501,3,2018-01-28
"
IBM
","
Há 3 meses
","
Ótima Empresa
",IT Specialist,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Buscando sempre capacitar os seus funcionários, Ótimo planos de benefícios, oportunidades para fazer home office e excelente estrutura de trabalho.","Contras: Muitos Funcionários e valorização por méritos se torna muito díficil e o dissidio sempre é ruim e abaixo da inflação, achatando os salários.",NI,579782,3,2018-01-28
"
IBM
","
Há 3 meses
","
Sangue Azul
",Estagiário,"
São Paulo, SP
","Conselhos para presidência: Reduzir as ferramentas de controle de horas, ou juntar todas elas em uma única plataforma. Continuar valorizando e se importando com os jovens de nosso país, dando a devida oportunidade a eles sejam como Jovens Aprendizes, Estagiários ou até mesmo um efetivo. Acreditamos na IBM, acreditamos que ela tem esse poder de mudar outros mundos, assim como mudou o meu. Ass. Um Estagiário",NI,NI,"Prós: A constante reinvenção de si, junto com a valorização oferecida para quem ainda está iniciando a carreira, como por exemplo um Jovem Aprendiz ou Estagiário. A IBM tem esse método único de valorizar essas mentes novas, pois ela sabe e aposta que seremos o futuro dela, mentes abertas para inovar. A diversidade também é um ponto a se destacar, o respeito ao próximo é muito bem cultuado, além da capacidade de nos mostrar e ensinar caminhos profissionais, pessoais e culturais.","Contras: Múltiplas ferramentas para controle de horas/trabalho, mesmo sendo uma empresa muito flexível em relação ao início e fim da jornada diária de trabalho.",NI,579418,5,2018-01-28
"
IBM
","
Há 3 meses
","
Agile
",Analista de Compras Júnior,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Empresa multinational com varias oportunidades de carreira, Criterios de avaliação, cobranças e SLAs, objetividade por se tratar de uma empresa que exigem muita agilidade no negocio e capacidade de execução","Contras: Criterios de avaliação, cobranças e SLAs, objetividade por se tratar de uma empresa que exigem muita agilidade no negocio e capacidade de execução",NI,578734,3,2018-01-28
"
IBM
","
Há 3 meses
","
Feedback construtivo
",Estágio,"
São Paulo, SP
","Conselhos para presidência: Melhorar o modo que é apresentado os cursos, digo o conteúdo em si é bom, mas não é muito agradavel fazer a maioria, parecem slides com textoes e fotos coladas, são canaativos e pouco intuitivos",NI,NI,"Prós: Você tem chances reais de crescer, porem vc tem q correr atrás, ninguém vai pegar na sua mão e fazer vc crescer, a oportunidade não vai cair do céu, é o tipo de empresa que se vc correr atrás, vc consegue!","Contras: Não vi nenhum até agora, estou à pouco tempo na empresa 1 mês, então não peguei o ritmo ainda, não vi mada que me incomodou.",NI,578230,5,2018-01-28
"
IBM
","
Há 3 meses
","
IBM é uma ótima empresa pra se trabalhar desde que você seja um profissional dedicado e focado.
",Analista Financeiro,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Benefícios no geral, flexibilidade, home office, plano de carreira, possibilidade de conhecer outras áreas, grande quantidade de cursos online e presenciais, networking.","Contras: Os fatores necessários para merecer uma promoção são vagos. É possível buscar desenvolvimento profissional na empresa, no entanto são necessárias várias reuniões e acompanhamento gerencial para chegar lá. Fora a disponibilidade de vagas melhores.",NI,578223,3,2018-01-28
"
IBM
","
Há 3 meses
","
Mto boa para se trabalhar
","Ex-funcionário, saiu em 2017","
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade de horários, home Office, ótimos benefícios. A empresa oferece fretado pra muitas cidades. .....","Contras: Processos bagunçados, times enxutos, processo de co tratacao demorado.",NI,578199,4,2018-01-28
"
IBM
","
Há 3 meses
","
Trabalho no IBM
","Assistente AdministrativoEx-funcionário, saiu em 2016","
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Benefícios bons, bom valor de vale alimentação e refeição, seguro de saúde bradesco, previdência privada Itau, flexibilidade no horário, home office","Contras: Salários muito baixo, fazendo com que a hora extra seja essencial para a renda mensal ser boa. Benefícios são o atrativos, porém no final do mês o dinheiro é pouco.",NI,577911,3,2018-01-28
"
IBM
","
Há 3 meses
","
Bom lugar pela mobilidade, porém, burocrático.
",Delivery Project Executive (DPE),"
Hortolândia, SP
",Conselhos para presidência: Diminuir as camadas de gerenciamento. Menos ppts e mais ação.,NI,NI,"Prós: Mobilidade e quantidade de educação/conteúdo online para auto desenvolvimento. Empresa é grande e há possibilidade de """"mudar dw carreira"""" sem mudar de cia, embora seja difícil. Lugar bom para mulheres e grupos diversos, como afro e lgbt.","Contras: Falta de autonomia, processos muito burocráticos e morosos. Muitas camadas de gerenciamento, e falta de autonomia também para os gerentes diretos.",NI,577874,4,2018-01-28
"
IBM
","
Há 3 meses
","
Um bom começo.
","Suporte TécnicoEx-funcionário, saiu em 2009","
São Paulo, SP
","

Recomenda a empresa:


Não
",NI,NI,"Prós: É uma grande empresa e possui uma grande visibilidade no mercado, pode ser um bom começo de carreira, possui benefícios padrões de mercado.","Contras: Salário pequeno e chance de crescimento bem baixa. Muita burocracia para você ter um crescimento,tem que bajular algumas pessoas para ganhar visibilidade.",NI,577646,3,2018-01-28
"
IBM
","
Há 3 meses
","
Não vale a pena trabalhar lá
","Supply ChainEx-funcionário, saiu em 2014","
Hortolândia, SP
","

Recomenda a empresa:


Não
",NI,NI,"Prós: Home office e flexibilidade no horário, vale alimentação, transporte, muitas reuniões e oportunidades para treinar o inglês, e eu acho otimo","Contras: Só quem puxa saco do gerente se dá bem. Cuidado com os team leader. Pessoal muito geek, bitolados, só falam de séries e comem nutella, eu tinha preguiça",NI,577325,2,2018-01-28
"
IBM
","
Há 3 meses
","
Boa empresa
","AnalistaEx-funcionário, saiu em 2008","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ótimo Ambiente para trabalhar e conhecer pessoas bacanas. Vivi ótimas experiencias e aprendi muita coisa com os profissionais da empresa, que no geral possuem boa ética e ótimo conhecimento.","Contras: Apesar de todos os pontos positivos, o setor que atuava(helpdesk) era um ambiente onde voce sentia a pressão no ar, mas nada absurdo, dava pra levar numa boa.",NI,577235,4,2018-01-28
"
IBM
","
Há 3 meses
","
Ótima empresa
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Reconhecimento profissional. Me sinto valorizado na empresa.,Contras: Treinamentos sem nenhum propósito.,NI,576875,5,2018-01-28
"
IBM
","
Há 3 meses
","
Precisa melhorar em muitos aspectos
",Analista de Custos,"
São Paulo, SP
","Conselhos para presidência: Colocar em prática de fato os valores da IBM para com os Ibmistas, ser uma empresa mais humana igual é apresentada.",NI,NI,"Prós: Reconhecimento no mercado, possibilidade de crescimento, flexibilidade e mobilidade, além de possuir uma base excelente de cursos e ferramentas para o auto aprendizado.","Contras: Burocracia, inúmeros processos independentes em casa área, deixando os processos letárgicos. E baixos salários comparados às outras empresas de tecnologia no mercado.",NI,576453,3,2018-01-28
"
IBM
","
Há 3 meses
","
cool
",Engenheiro de Software,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Empresa muito boa de se trabalhar. Excelente beneficios e uma infra-estrutura maravilhosa, possui restaurante próprio assim como cantina, possibilita o trabalho de casa, home office.","Contras: Em algumas áreas, o crescimento profissional não é o desejado. Os valores da cantina são muitos caros, os valores deveriam ser melhor controlados pela equipe repsonsável.",NI,576342,5,2018-01-28
"
IBM
","
Há 3 meses
","
Excelente ambiente para crescimento profissional
",Estagiário,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: A empresa te proporciona uma flexibilidade que você não encontra com facilidade na maioria das empresas. Além de contar com profissionais qualificados e planos de carreira.,"Contras: Apesar do enorme corpo de funcionários, é possivel notar que em alguns pontos implementados a pouco tempo, é preciso um treinamento mais adequado.",NI,576056,5,2018-01-28
"
IBM
","
Há 3 meses
","
Ibm
",Senior Database Administrator (DBA),"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Amplos benefícios e muitos treinamentos online. Possibilidade de home Office metas claras. Fácil acesso a gerencia.,"Contras: Na média, baixos salários e um sindicato na alinhado a categoria e manipulado pela Empresa. Pasmo de carreira existe, mas na prática, difícil de acontecer.",NI,575317,5,2018-01-28
"
IBM
","
Há 3 meses
","
Paga pouco no inicio de carreira mas, abre um leque de aprendizado enorme!
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente muito dinâmico que permite a variedade no tipo de trabalho, abrindo a possibilidade de não ficar fazendo a mesma atividade por um período muito longo.","Contras: Várias """"empresas"""" dentro de uma maior. O tratamento dentro de cada Unidade de Negócios varia muito de uma para outra, isso porque, a liberdade de liderança e funções é bem alta.",NI,575239,4,2018-01-28
"
IBM
","
Há 3 meses
","
Grande empresa
",Analista de Sistemas,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Flexibilidade de horário e local de trabalho, benefícios, oportunidade de viajar a negócios, excelente para estagiários, para início de carreira.","Contras: Gerentes com muitos funcionários, gerentes que quase não conhecem seus funcionários, não sabem o que fazem. Gerentes com funcionários em inúmeros projetos.",NI,573620,4,2018-01-28
"
IBM
","
Há 3 meses
","
Bom com ressalvas
",Analista Financeiro,"
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ótimo ambiente, oportunidades de crescimento, ótimos valores, e possui muitos benefícios para os funcionários. O plano de saúde é ótimo e outros.","Contras: Salários não tão bons, carga de trabalho excessiva, não tem participação nos lucros e o RH é completamente desorganizado. Muito trabalho manual",NI,573511,4,2018-01-28
"
IBM
","
Há 3 meses
","
Empresa boa e com otimos beneficios
",Estagiário,"
Belo Horizonte, MG
","Conselhos para presidência: Promover cursos de ingles, eventos de integração funcionario empresa, em outros sites, como sao feitos os de SP.",NI,NI,"Prós: Boas ferramentas de trabalho, flexibilidade de horas e local de trabalho, ambiente saudavel, infraestrutura moderna, bom clima organizacional","Contras: Atividades da empresa sao focadas em SP, os sites que nao sao de SP nao tem o mesmo engajamento no RH, falta acolher todos os funcionários e promover mais integração, me senti desamparada perante as inúmeras ferramentas disponíveis, mas com pouca orientação de como utiliza las, acho que se eu tivesse tido mais direcionamento dentro da empresa minha vida profissional poderia ser melhor gerida.",NI,573362,4,2018-01-28
"
IBM
","
Há 3 meses
","
Empresa agradável porém difícil de progredir
",Desenvolvedor B5,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Ambiente agradável para trabalhar e o Rh vem trabalhando para melhorar ainda mais o ambiente. home office é muito comum na empresa e isso aumenta a qualidade de vida do funcionário,Contras: Dificuldade de subir de banda. Muita burocracia. Salário abaixo do mercado. Contrato de 44 horas faz com que o funcionário trabalhe a noite em casa,NI,573281,3,2018-01-28
"
IBM
","
Há 3 meses
","
Empresa boa
",Analista de Service Desk,"
Porto Alegre, RS
",Conselhos para presidência: Nenhum,NI,NI,Prós: Salário em dia bons benefícios bom ameu entendimento remuneração compativelá com a função bom local para trabalhar bons gerentes comprometinto.,"Contras: Nenhum empresa Boa e sem descontos da folha de pagamento, benefícios competóticos competitividade desempenho ruim para plano de carreira do funcionário",NI,573133,4,2018-01-28
"
IBM
","
Há 3 meses
","
Panela
","Gerente de CanaisEx-funcionário, saiu em 2017","
São Paulo, SP
",Conselhos para presidência: Mudar diretores,NI,NI,"Prós: Aprendizado empresa de grande porte, bons benefícios como Vidalink, parceria com a Localiza, estacionamento para alguns funcionários entre outros","Contras: Gestores ruins, transformação feita de baixo para cima, privilegiando as panelas de sempre o que retarda o processo de inovação que a empresa tanto precisa",NI,573122,2,2018-01-28
"
IBM
","
Há 3 meses
","
Apesar do alto volume de trabalho e corte de benefícios, tínhamos um ótimo ambiente e trabalho e abertura por parte dos gerentes
","Analista de Crédito SêniorEx-funcionário, saiu em 2014","
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Teamwork, promoção para quem se destacava no time, cursos grátis online para funcionários, cursos pagos pela empresa para funcionários novos ou com alta performance","Contras: ticket refeição/alimentação extremamente baixo com poder aquisitivo menor que um combo do McDonalds, corte de bônus, ajuste salarial abaixo da inflação, alto volume de trabalho",NI,573095,4,2018-01-28
"
IBM
","
Há 3 meses
","
Estágio
","Orientador de Estudos BilíngueEx-funcionário, saiu em 2017","
São Bernardo do Campo, SP
",NI,NI,NI,"Prós: A possibilidade de job rotation possibilita novas experiências e que o funcionário descubra novos gostos, principalmente se estiver insatisfeito com a sua profissão atual","Contras: RH distante de tudo o que acontece, líderes sem preparo para estarem no comando e ser perfil para gerir pessoas, pessoas em cargos altos apenas por terem contatos, não por merecerem",NI,572937,2,2018-01-28
"
IBM
","
Há 3 meses
","
Uma boa forma de aprender
",Analista de Testes,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Empresa flexível, Bons valores culturais, É possível mudar de área pois existem varias áreas dentro da empresa, RH sempre consegue tirar suas dúvidas.","Contras: Muita burocracia, Falta de gestores preparados para alinhar com a equipe entregas que vão satisfazer o cliente, Muitos cargos de gestão e burocracia que poderiam ser substituídos, Não se posicionar como consultoria",NI,572739,3,2018-01-28
"
IBM
","
Há 3 meses
","
Excelente empresa!
",Arquiteto Sênior,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente muito bom, empresa com bons benefícios. Muitas oportunidades de aprendizado, uma vez que existem muitos cursos internos e acesso a muito livros.","Contras: É uma empresa um tanto quanto burocrática. Por ser muito grande, existem muitos processos e muitas vezes podemos ser apenas um numero dentro da companhia.",NI,572498,5,2018-01-28
"
IBM
","
Há 3 meses
","
Excelente vendedora de sonhos
",Estagiário,"
Rio de Janeiro, RJ
","Conselhos para presidência: Foquem no fomento da ética e profissionalismo, pois atualmente est;a fazendo muita falta, o que acaba expondo a empresa.",NI,NI,"Prós: Possibilidade de integração vertical. O mercado possui uma boa imagem da empresa, apesar de internamente não ser uma realidade, pois os próprios sistemas deixam a desejar.","Contras: No Rio de Janeiro a subcultura é péssima e as possibilidades de crescimento praticamente nulas, caso você não faça parte das panelas. Estagiário também ganha apenas R$ 150,00 de VT, o que dados os atuais preços dos transportes, é impraticável.",NI,572070,1,2018-01-28
"
IBM
","
Há 3 meses
","
Empresa muito burocrática e com muitos protocolos e processos.
",Desenvolvedor Java Júnior,"
Hortolândia, SP
","

Recomenda a empresa:


Não
",NI,NI,Prós: Contato com pessoas de outros países e a possibilidade de trabalhar com tecnologias de ponta.,Contras: A empresa possui muitos protocolos e processos que dificultam o crescimento profissional.,NI,569430,2,2018-01-28
"
IBM
","
Há 3 meses
","
Great place to work
",QA Specialist,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Liberdade para trabalhar, cultura d respeito mútuo e compartilhar conhecimento. Cultura de desenvolvimento pessoal, e balanço entre vida particular e trabalho.",Contras: Dificuldades para conseguir aumento. Grande diferença da forma como as cobranças são realizadas de uma área para outra. Peso que atividades fora do dia a dia contam para avaliações.,NI,569375,5,2018-01-28
"
IBM
","
Há 3 meses
","
Parcialmente boa.
","Arquiteto de SoluçõesEx-funcionário, saiu em 2015","
Hortolândia, SP
","

Recomenda a empresa:


Não
",NI,NI,"Prós: Bons benefícios, mobilidade, flexibilidade (é possível trabalhar em qualquer lugar), tem muito conteúdo técnico para estudo, possibilidade de tirar certificações técnicas pagas por ela.","Contras: Difícil crescimento, gerentes não são parciais, quem o gerente gosta é promovido, quem ele não gosta fica estagnado. Lenta para atender o cliente e muito processo engessado e desnecessário.",NI,569258,4,2018-01-28
"
IBM
","
Há 3 meses
","
IBM ame-a ou deixe-a
",Administrativo,"
Hortolândia, SP
","Conselhos para presidência: Como o ditado diz, a IBM é macaco velho e não é a toa que está a mais de 100 anos no Brasil. Contudo uma gestão de excelência é o que faz uma empresa excelente. As palestras motivacionais que constantemente são apresentadas aos funcionários, deveriam ser mais verdadeiras mostrando como realmente é o fluxo de funcionários excelentes, bons, medianos e ruins dentro da empresa. Tenho certeza que os executivos e a presidência procuram constantemente a inovação. Mas para achar a inovação é necessário uma contribuição maior ao idealizador da inovação. O importante é a continuidade na transformação e chegar na frente bem antes que a realidade.",NI,NI,"Prós: Bons benefícios como home office, flexibilidade de horários, gerentes são """"cool"""", plano saúde excelente, auxílio creche, possibilidade de transferência para outro país mantendo seu emprego quando voltar. Em geral é uma excelente empresa para sua valorização pessoal no mercado de trabalho. A IBM não exige que tenha formação na área que você atua pois ela irá preparar o funcionário para o trabalho de acordo com sua necessidade.",Contras: Salário são os mais baixos comparado com outras empresas do mesmo segmento. Alimentação para os funcionários são extremamente caras e péssima qualidade. Prêmio de participação nos lucros e rendimentos é humilhante.,NI,568852,4,2018-01-28
"
IBM
","
Há 3 meses
","
Já foi grande, hoje é mera coadjuvante
",Technical Leader,"
Hortolândia, SP
","Conselhos para presidência: Não adianta falar, a obcessão pelo resultado financeiro fala mais alto. Preferem demissões de funcionários do que reduzir o número de gerentes (1ª e 2ª linha). Excesso de burocracia.",NI,NI,"Prós: Reputação, história, portfolio tecnológico, computação cognitiva. Está começando a oferecer um ambiente menos formal para se trabalhar, algo mais descontraido.","Contras: Foco no revenue, esquecendo do cliente e principalmente dos funcionários. A valorização da mediocridade anda em alta. Pessoas qualificadas estão buscando oportunidades fora daqui, já que não conseguem crescimento justo.",NI,568798,3,2018-01-28
"
IBM
","
Há 3 meses
","
Ótimo local para trabalhar
","EstágioEx-funcionário, saiu em 2014","
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Oportunidade de crescimento na carreira. A empresa investe na cultura e desenvolvimento do profissional . Está sempre incentivando o profissional a fazer cursos .,"Contras: Bastante burocracia em algumas situações . A necessidade de obter muitas aprovações de diferentes pessoas, em alguns momentos atrapalha o andamento das coisas. Principalmente quando queremos respostas para ontem.",NI,568655,4,2018-01-28
